,id,title,bullets,tags,price,area,rooms,page,state
0,selObject_42435233,Citynah und verkehrsgünstig gelegen++Zimmer für Studen...,"['Wohnung', '•', 'Potsdam', 'Bornstedt']",['EBK'],Miete zzgl. NK 265 €,Wohnfläche ca. 11 m²,Zi. 1,48,12
1,selObject_42430362,Ab Februar bezugsfertig - attraktive 2 Zimmerwohnung...,"['Wohnung', '•', 'Eberswalde', 'Eberswalde']",['Balkon'],Miete zzgl. NK 406 €,Wohnfläche ca. 50 m²,Zi. 2,48,12
2,selObject_42403868,Schöne helle Wohnung in ruhiger Lage !!!,"['Wohnung', '•', 'Drebkau', 'Drebkau']",[],Miete zzgl. NK 245 €,Wohnfläche ca. 52 m²,Zi. 2,48,12
3,selObject_42394961,Individuelle 3-Zimmer-Wohnung in bezugsfertigem Zustan...,"['Wohnung', '•', 'Schenkendöbern', 'Groß', 'Gastrose']",[],Miete zzgl. NK 272 €,Wohnfläche ca. 61 m²,Zi. 3,48,12
4,selObject_42389674,Am See. Zur Miete. Direkt bei Berlin,"['Etagenwohnung', '•', 'Bestensee', 'Bestensee']","['Balkon', 'Garten']","Miete zzgl. NK 1.348,05 €",Wohnfläche ca. 123 m²,Zi. 5,48,12
5,selObject_42389563,Frühjahres-Aktion: 10% Kaltmiete sparen für das Jahr...,"['Etagenwohnung', '•', 'Bestensee', 'Bestensee']","['Balkon', 'Garten']","Miete zzgl. NK 1.336,13 €",Wohnfläche ca. 107 m²,Zi. 4,48,12
6,selObject_42360754,Singlewohnung auch zu Zweit nutzbar,"['Etagenwohnung', '•', 'Forst', 'Forst-Stadt']",['Garten'],Miete zzgl. NK 300 €,Wohnfläche ca. 57 m²,Zi. 2,48,12
7,selObject_42323193,YOUNIQ-Apartmenthaus in Potsdam!,"['Etagenwohnung', '•', 'Potsdam', 'Bornstedter', 'Feld']","['Garten', 'EBK']","Miete zzgl. NK 382,15 €",Wohnfläche ca. 20 m²,Zi. 1,48,12
8,selObject_42311414,"Helle 1-Raum-Wohnung für Azubis, Studenten und Junggeb...","['Etagenwohnung', '•', 'Doberlug-Kirchhain', 'Doberlug-Kirchhain']",[],Miete zzgl. NK 149 €,Wohnfläche ca. 30 m²,Zi. 1,48,12
9,selObject_42281902,Gemütliche 3- Raumwohnung im 1. Obergeschoss!,"['Etagenwohnung', '•', 'Lauchhammer', 'Lauchhammer']",[],Miete zzgl. NK 313 €,Wohnfläche ca. 60 m²,Zi. 3,48,12
10,selObject_42239361,4-Raum Wohnung mit Balkon,"['Etagenwohnung', '•', 'Perleberg']",['Balkon'],Miete zzgl. NK 290 €,Wohnfläche ca. 66 m²,Zi. 4,48,12
11,selObject_42230590,"Wohnen, mit VELERO! kleine 1 Zimmerwohnung im Erdgesch...","['Wohnung', '•', 'Wittstock', 'Wittstock']",[],"Miete zzgl. NK 304,08 €",Wohnfläche ca. 43 m²,Zi. 1,48,12
12,selObject_42182382,4 Zimmerwohnung mit Balkon,"['Etagenwohnung', '•', 'Guben', 'Guben']",['Balkon'],"Miete zzgl. NK 375,64 €",Wohnfläche ca. 72 m²,Zi. 4,48,12
13,selObject_42024993,Kurzexposé 4903/27,"['Wohnung', '•', 'Finsterwalde', 'Finsterwalde']",['Balkon'],"Miete zzgl. NK 289,14 €",Wohnfläche ca. 59 m²,"Zi. 2,5",48,12
14,selObject_42023500,"Wohnen, mit VELERO! Große 1 Zimmerwohnung im Erdgescho...","['Wohnung', '•', 'Wittstock', 'Wittstock']",[],"Miete zzgl. NK 519,68 €",Wohnfläche ca. 74 m²,Zi. 1,48,12
15,selObject_41703628,Ein zauberhafter Ausblick erwartet Euch in der frisch...,"['Etagenwohnung', '•', 'Cottbus', 'Sachsendorf']",['Balkon'],"Miete zzgl. NK 286,10 €",Wohnfläche ca. 57 m²,Zi. 3,48,12
16,selObject_41624341,WohnungsPAKET - 3x 4-Raum + 4x 3-Raum,"['Etagenwohnung', '•', 'Cottbus', 'Schmellwitz']",[],"Miete zzgl. NK 2.552,40 €",Wohnfläche ca. 464 m²,Zi. 24,48,12
17,selObject_41573764,3-Raumwohnung Erstbezug nach Sanierung,"['Erdgeschosswohnung', '•', 'Brandenburg', 'Altstadt']",[],Miete zzgl. NK 465 €,Wohnfläche ca. 62 m²,Zi. 3,48,12
18,selObject_41338747,Wohnen auf dem Lande,"['Erdgeschosswohnung', '•', 'Uckerfelde', 'Bertikow']",[],Miete zzgl. NK 290 €,Wohnfläche ca. 58 m²,Zi. 3,48,12
19,selObject_41256437,RathausVillen - große 3 Zimmer mit Terrasse im Erstbez...,"['Wohnung', '•', 'Schönefeld', 'Waßmannsdorf']","['Balkon', 'EBK']",Miete zzgl. NK 1.249 €,Wohnfläche ca. 99 m²,Zi. 3,48,12
20,selObject_41221525,Schöner Grundriss im Herzen von Geltow (Neubau) - Guts...,"['Wohnung', '•', 'Schwielowsee', 'Geltow']",['Balkon'],Miete zzgl. NK 1.005 €,Wohnfläche ca. 65 m²,Zi. 2,48,12
21,selObject_41221524,Wohnen im Herzen von Geltow (Neubau) - Gutscheinaktion...,"['Erdgeschosswohnung', '•', 'Schwielowsee', 'Geltow']",['Balkon'],Miete zzgl. NK 1.005 €,Wohnfläche ca. 65 m²,Zi. 2,48,12
22,selObject_41102234,+++ Helle 3-Raumwohnung in ruhiger Lage +++,"['Wohnung', '•', 'Lübbenau', 'Ragow']",[],Miete zzgl. NK 295 €,Wohnfläche ca. 59 m²,Zi. 3,48,12
23,selObject_41014609,Viel Platz - große 3-Zimmer-Wohnung wartet auf Sie!,"['Etagenwohnung', '•', 'Cottbus', 'Sachsendorf']",['Balkon'],"Miete zzgl. NK 347,03 €",Wohnfläche ca. 76 m²,Zi. 3,48,12
24,selObject_40927046,BebelQuartier für Paare,"['Wohnung', '•', 'Eberswalde', 'Eberswalde']",['Balkon'],Miete zzgl. NK 855 €,Wohnfläche ca. 80 m²,Zi. 2,48,12
25,selObject_40917858,Helle Wohnung mit Blick ins Grüne,"['Etagenwohnung', '•', 'Plattenburg', 'Glöwen']",['Balkon'],Miete zzgl. NK 160 €,Wohnfläche ca. 47 m²,Zi. 2,48,12
26,selObject_40560346,Altersgerechte Wohnung im Erdgeschoss 1- & 2-Raumwohnu...,"['Wohnung', '•', 'Wittstock', 'Wittstock']",[],Miete zzgl. NK 315 €,Wohnfläche ca. 45 m²,Zi. 2,48,12
