,id,title,bullets,tags,price,area,rooms,page,state
0,selObject_42966292,Sonnenbalkon mit Aussicht!,"[['Etagenwohnung', '•', 'Halle', 'Silberhöhe']]",['Balkon'],Miete zzgl. NK 270 €,Wohnfläche ca. 52 m²,Zi. 2,121,15
1,selObject_42958478,Aussicht genießen! 2-Raumwohnung mit Dusche und Balkon...,"[['Etagenwohnung', '•', 'Halle', 'Südstadt']]",['Balkon'],Miete zzgl. NK 342 €,Wohnfläche ca. 52 m²,Zi. 2,121,15
2,selObject_42954273,Gemütliche Wohnung mit Duschbad!,"[['Etagenwohnung', '•', 'Halle', 'Silberhöhe']]",[],Miete zzgl. NK 230 €,Wohnfläche ca. 42 m²,Zi. 2,121,15
3,selObject_42954194,Singlewohnung zum kleinen Preis!,"[['Etagenwohnung', '•', 'Halle', 'Silberhöhe']]",[],Miete zzgl. NK 230 €,Wohnfläche ca. 42 m²,Zi. 2,121,15
4,selObject_42951046,***helle 3-Zimmer-Wohnung in Magdeburg unweit vom Stad...,"[['Etagenwohnung', '•', 'Magdeburg', 'Neue', 'Neustadt']]",['Balkon'],"Miete zzgl. NK 485,73 €",Wohnfläche ca. 78 m²,Zi. 3,121,15
5,selObject_42947234,Sportliche Familie für schnuckelige 3-Zimmer-Wohnung...,"[['Etagenwohnung', '•', 'Burg', 'Burg']]",['Balkon'],"Miete zzgl. NK 283,92 €",Wohnfläche ca. 68 m²,Zi. 3,121,15
6,selObject_42944881,Vollsaniert und bezugsfertig ab November 2021,"[['Wohnung', '•', 'Dessau-Roßlau', 'Zoberberg']]",['Balkon'],Miete zzgl. NK 350 €,Wohnfläche ca. 69 m²,Zi. 3,121,15
7,selObject_42939459,Dachgeschosstraum!,"[['Etagenwohnung', '•', 'Weißenfels', 'Weißenfels']]",['EBK'],Miete zzgl. NK 310 €,Wohnfläche ca. 60 m²,Zi. 2,121,15
8,selObject_42939095,Neues Wohnglück!,"[['Etagenwohnung', '•', 'Weißenfels', 'Weißenfels']]",['EBK'],Miete zzgl. NK 302 €,Wohnfläche ca. 58 m²,Zi. 2,121,15
9,selObject_42938735,"Ruhige, gemütliche 3 Raum Wohnung für die junge Famili...","[['Wohnung', '•', 'Magdeburg', 'Fermersleben']]",[],Miete zzgl. NK 336 €,Wohnfläche ca. 56 m²,Zi. 3,121,15
10,selObject_42938728,"Frisch renovierte, gemütliche drei Zimmer Wohnung! Nur...","[['Wohnung', '•', 'Magdeburg', 'Fermersleben']]",[],Miete zzgl. NK 336 €,Wohnfläche ca. 56 m²,Zi. 3,121,15
11,selObject_42937412,Zentrale 1-Raumwohnung,"[['Dachgeschosswohnung', '•', 'Wernigerode', 'Wernigerode']]",['EBK'],Miete zzgl. NK 280 €,Wohnfläche ca. 30 m²,Zi. 1,121,15
12,selObject_42934372,Dessau-Nord: 2-Raum Wohnung inkl. Balkon direkt am...,"[['Dachgeschosswohnung', '•', 'Dessau-Roßlau', 'Innenstadt']]",[],Miete zzgl. NK 354 €,Wohnfläche ca. 59 m²,Zi. 2,121,15
