,id,title,bullets,tags,price,area,rooms,page,state
0,selObject_45005155,NEU Große 4-Raum-Wohnung mit zwei Balkonen und Stellplatz...,"['Maisonette', '•', 'Cottbus', 'Schmellwitz']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.290 €,Wohnfläche ca. 145 m²,Zi. 4,4,12
1,selObject_45005099,NEU Schöne 2-Zimmer-Wohnung mit Seeblick und Gemeinschafts...,"['Wohnung', '•', 'Königs', 'Wusterhausen', 'Neue', 'Mühle']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 720 €,Wohnfläche ca. 56 m²,Zi. 2,4,12
2,selObject_45004948,NEU Lichtdurchflutete 3-Zimmer Wohnung!,"['Etagenwohnung', '•', 'Frankfurt', '(Oder)', 'Frankfurt']","['NEU', 'NEU']",Miete zzgl. NK 478 €,Wohnfläche ca. 90 m²,Zi. 3,4,12
3,selObject_45004623,NEU 3-Zimmer-Wohnung ab 01.08.2021 in Frankfurt (Oder)...,"['Etagenwohnung', '•', 'Frankfurt', '(Oder)', 'Frankfurt']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 479 €,Wohnfläche ca. 68 m²,Zi. 3,4,12
4,selObject_45004240,NEU 1-Raum-Wohnung in der 1. Etage - möbliert,"['Wohnung', '•', 'Hohen', 'Neuendorf', 'Hohen', 'Neuendorf']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 350 €,Wohnfläche ca. 31 m²,Zi. 1,4,12
5,selObject_45004005,NEU Platz für die ganze Familie! - wohnen im Umland von...,"['Etagenwohnung', '•', 'Strausberg', 'Strausberg']","['NEU', 'NEU', 'Balkon']","Miete zzgl. NK 654,80 €",Wohnfläche ca. 82 m²,Zi. 3,4,12
6,selObject_45003997,"NEU Einfach schön, einfach meins - einfach Kirchsteigfeld...","['Dachgeschosswohnung', '•', 'Potsdam', 'Kirchsteigfeld']","['NEU', 'NEU']","Miete zzgl. NK 550,18 €",Wohnfläche ca. 57 m²,Zi. 2,4,12
7,selObject_45003515,"NEU 3 Zimmer - Traumwohnung mit Echtholzparkett, Fußbodenh...","['Wohnung', '•', 'Potsdam', 'Nauener', 'Vorstadt']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.100 €,Wohnfläche ca. 84 m²,Zi. 3,4,12
8,selObject_45003509,NEU BebelQuartier für Familien,"['Wohnung', '•', 'Eberswalde', 'Eberswalde']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 720 €,Wohnfläche ca. 68 m²,Zi. 3,4,12
9,selObject_45001983,NEU Kleines Nest in historischem Ambiente - Ideal für Sing...,"['Etagenwohnung', '•', 'Brieske']","['NEU', 'NEU']",Miete zzgl. NK 265 €,Wohnfläche ca. 38 m²,Zi. 1,4,12
10,selObject_45001513,NEU Ihr neues Zuhause in Kolkwitz - Familienwohnung mit...,"['Etagenwohnung', '•', 'Kolkwitz', 'Kolkwitz']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 340 €,Wohnfläche ca. 76 m²,Zi. 4,4,12
11,selObject_45001159,NEU Treppensteigen wird belohnt! Ihre neue Wohnung in Sand...,"['Etagenwohnung', '•', 'Cottbus', 'Sandow']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 345 €,Wohnfläche ca. 63 m²,Zi. 3,4,12
12,selObject_45000578,NEU Single-Traum - schöne Wohnung in Sandow,"['Wohnung', '•', 'Cottbus', 'Sandow']","['NEU', 'NEU', 'Balkon']","Miete zzgl. NK 260,45 €",Wohnfläche ca. 48 m²,Zi. 2,4,12
13,selObject_45000575,NEU Schöne Erdgeschosswohnung in beliebter Lage,"['Erdgeschosswohnung', '•', 'Cottbus', 'Schmellwitz']","['NEU', 'NEU', 'Balkon']","Miete zzgl. NK 330,85 €",Wohnfläche ca. 45 m²,Zi. 2,4,12
14,selObject_45000577,NEU Schöne Erdgeschosswohnung mit guter Nahverkehrsanbindu...,"['Erdgeschosswohnung', '•', 'Cottbus', 'Spremberger', 'Vorstadt']","['NEU', 'NEU', 'Balkon']","Miete zzgl. NK 301,26 €",Wohnfläche ca. 49 m²,Zi. 2,4,12
15,selObject_45000573,NEU Gemütliche Wohnung in ruhiger Lage mit Balkon,"['Wohnung', '•', 'Cottbus', 'Sandow']","['NEU', 'NEU', 'Balkon']","Miete zzgl. NK 297,39 €",Wohnfläche ca. 57 m²,Zi. 3,4,12
16,selObject_45000570,NEU Perfekt als erste eigene Wohnung,"['Wohnung', '•', 'Cottbus', 'Schmellwitz']","['NEU', 'NEU', 'Balkon']","Miete zzgl. NK 226,89 €",Wohnfläche ca. 33 m²,Zi. 1,4,12
17,selObject_44999529,NEU Moderne 2-Zimmer-Wohnung mit offener Küche,"['Apartment', '•', 'Oranienburg', 'Oranienburg']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 780 €,Wohnfläche ca. 67 m²,Zi. 2,4,12
18,selObject_44998932,NEU 1-Zimmer Appartement (möbliert),"['Etagenwohnung', '•', 'Brandenburg', 'Altstadt']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 220 €,Wohnfläche ca. 27 m²,Zi. 1,4,12
19,selObject_44998811,NEU 2-Raum-Wohnung mit Einbauküche sucht neuen Mieter bzw....,"['Wohnung', '•', 'Hennigsdorf']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 540 €,Wohnfläche ca. 58 m²,"Zi. 1,5",4,12
20,selObject_44997313,NEU 5-Raum-Wohnung im Stadtzentrum am Lennépark,"['Maisonette', '•', 'Frankfurt', '(Oder)', 'Frankfurt']","['NEU', 'NEU']",Miete zzgl. NK 835 €,Wohnfläche ca. 152 m²,Zi. 5,4,12
21,selObject_44997154,NEU 2-Raumwohnung im EG_ s. auch www.mattig-lindner-ohg.de,"['Wohnung', '•', 'Forst', 'Forst-Stadt']","['NEU', 'NEU', 'Garten']",Preis Auf Anfrage,Wohnfläche ca. 54 m²,Zi. 2,4,12
22,selObject_44996876,NEU Großzügige 3-R-Altbauwohnung nahe der Oderpromenade...,"['Etagenwohnung', '•', 'Frankfurt', '(Oder)', 'Frankfurt']","['NEU', 'NEU', 'Balkon']","Miete zzgl. NK 533,98 €",Wohnfläche ca. 82 m²,Zi. 3,4,12
23,selObject_44996653,NEU Singlewohnung im Zentrum von Frankfurt (Oder),"['Etagenwohnung', '•', 'Frankfurt', '(Oder)', 'Frankfurt']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 189 €,Wohnfläche ca. 27 m²,Zi. 1,4,12
24,selObject_44996612,NEU 3-Raumwohnung im Hochhaus mit tollem Ausblick,"['Wohnung', '•', 'Frankfurt', '(Oder)', 'Frankfurt']","['NEU', 'NEU']","Miete zzgl. NK 356,72 €",Wohnfläche ca. 69 m²,Zi. 3,4,12
25,selObject_44996551,NEU Hier fühlt man sich wohl. Modernes Reihenmittelhaus...,"['Wohnung', '•', 'Wildau']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 1.696 €,Wohnfläche ca. 126 m²,Zi. 4,4,12
26,selObject_44996519,NEU Frisch für Sie saniert!,"['Etagenwohnung', '•', 'Cottbus', 'Schmellwitz']","['NEU', 'NEU', 'Balkon']","Miete zzgl. NK 301,46 €",Wohnfläche ca. 57 m²,Zi. 3,4,12
