,id,title,bullets,tags,price,area,rooms,page,state
0,selObject_44978730,NEU Helle und großzügige Wohnung mit Terrasse,"['Erdgeschosswohnung', '•', 'Dresden', 'Leipziger', 'Vorstadt']","['NEU', 'NEU', 'Garten']",Miete zzgl. NK 726 €,Wohnfläche ca. 104 m²,Zi. 2,48,14
1,selObject_44978673,NEU Gemütliche 2-Raumwohnung unterm Dach!,"['Etagenwohnung', '•', 'Burgstädt', 'Burgstädt']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 230 €,Wohnfläche ca. 44 m²,Zi. 2,48,14
2,selObject_44978672,NEU Große Maisonettewohnung - 2 Bäder - Balkon- Stellplatz,"['Maisonette', '•', 'Limbach-Oberfrohna', 'Limbach-Oberfrohna']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 550 €,Wohnfläche ca. 96 m²,Zi. 3,48,14
3,selObject_44978670,NEU Erstbezug nach Komplettsanierung - großzügige 2-Raum...,"['Erdgeschosswohnung', '•', 'Zittau', 'Zittau']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 495 €,Wohnfläche ca. 94 m²,Zi. 2,48,14
4,selObject_44978652,NEU Moderne Wohnadresse in bevorzugter Wohnlage!,"['Etagenwohnung', '•', 'Chemnitz', 'Kapellenberg']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 329 €,Wohnfläche ca. 60 m²,Zi. 2,48,14
5,selObject_44978403,NEU LIVIA-IMMO.DE :-) ZENTRUM+WUNDERSCHÖNE 3-ZI-WOHNUNG...,"['Etagenwohnung', '•', 'Wurzen', 'Wurzen']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 385 €,Wohnfläche ca. 72 m²,Zi. 3,48,14
6,selObject_44978347,NEU LIVIA-IMMO.DE :-) ZENTRUM+WUNDERSCHÖNE 1-ZI-WOHNUNG+DA...,"['Etagenwohnung', '•', 'Wurzen', 'Wurzen']","['NEU', 'NEU', 'Garten']",Miete zzgl. NK 195 €,Wohnfläche ca. 36 m²,Zi. 1,48,14
7,selObject_44978333,NEU Exklusiv Wohnen An der Frauenkirche 18!,"['Wohnung', '•', 'Dresden', 'Innere', 'Altstadt']","['NEU', 'NEU', 'Balkon', 'EBK']",Garagen-/Stellplatzmiete 100 €,Wohnfläche ca. 133 m²,Zi. 6,48,14
8,selObject_44978297,"NEU ***Schöne 4,5 Zimmer mit Einbauküche, Tageslichtbad...","['Etagenwohnung', '•', 'Chemnitz', 'Sonnenberg']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 500 €,Wohnfläche ca. 100 m²,"Zi. 4,5",48,14
9,selObject_44978250,NEU Erstbezug / Balkon / EBK / 2 Bäder,"['Etagenwohnung', '•', 'Dresden', 'Friedrichstadt']","['NEU', 'NEU', 'Balkon', 'Garten', 'EBK']","Miete zzgl. NK 1.090,08 €",Wohnfläche ca. 88 m²,Zi. 3,48,14
10,selObject_44978249,NEU Erstbezug / Balkon / EBK / 2 Bäder,"['Etagenwohnung', '•', 'Dresden', 'Friedrichstadt']","['NEU', 'NEU', 'Balkon', 'Garten', 'EBK']","Miete zzgl. NK 1.035,30 €",Wohnfläche ca. 82 m²,Zi. 3,48,14
11,selObject_44978248,NEU Erstbezug / Balkon / EBK / 2 Bäder,"['Etagenwohnung', '•', 'Dresden', 'Friedrichstadt']","['NEU', 'NEU', 'Balkon', 'Garten', 'EBK']","Miete zzgl. NK 1.012,88 €",Wohnfläche ca. 81 m²,Zi. 3,48,14
12,selObject_44978246,NEU Erstbezug / Balkon / EBK / 2 Bäder,"['Etagenwohnung', '•', 'Dresden', 'Friedrichstadt']","['NEU', 'NEU', 'Balkon', 'Garten', 'EBK']","Miete zzgl. NK 1.566,25 €",Wohnfläche ca. 125 m²,Zi. 4,48,14
