,id,title,bullets,tags,price,area,rooms,page,state
0,selObject_44687153,NEU sanierte 2-Raum-Wohnung unweit vom Zentrum entfern...,"['Etagenwohnung', '•', 'Chemnitz', 'Zentrum']",['Balkon'],Miete zzgl. NK 230 €,Wohnfläche ca. 40 m²,Zi. 2,193,14
1,selObject_44687105,Schöne Aussichten für Familien,"['Etagenwohnung', '•', 'Chemnitz', 'Sonnenberg']",['Balkon'],Miete zzgl. NK 270 €,Wohnfläche ca. 55 m²,Zi. 3,193,14
2,selObject_44687064,"Neubau am Stadtpark - Moderne Ausstattung, großer Balk...","['Etagenwohnung', '•', 'Chemnitz', 'Kapellenberg']",['Balkon'],Miete zzgl. NK 707 €,Wohnfläche ca. 83 m²,Zi. 3,193,14
3,selObject_44687053,Ihr neues Zuhause im Herzen von Gohlis! // Gut geschni...,"['Etagenwohnung', '•', 'Leipzig', 'Gohlis-Mitte']",['Balkon'],Miete zzgl. NK 579 €,Wohnfläche ca. 72 m²,Zi. 2,193,14
4,selObject_44687052,I KONSTANTINUM I Ihr moderner & komfortabler Wohntraum...,"['Etagenwohnung', '•', 'Leipzig', 'Neustadt-Neuschönefeld']",[],Miete zzgl. NK 889 €,Wohnfläche ca. 84 m²,Zi. 2,193,14
5,selObject_44686858,Großzügige 3-Raum-Wohnung mit Balkon und EBK im kernsa...,"['Etagenwohnung', '•', 'Chemnitz', 'Bernsdorf']","['Balkon', 'EBK']",Miete zzgl. NK 390 €,Wohnfläche ca. 76 m²,Zi. 3,193,14
6,selObject_44686849,Schöne Wohnung im Grünen in Reuth (Vogtland),"['Etagenwohnung', '•', 'Reuth', 'Reuth']","['Garten', 'EBK']",Miete zzgl. NK 339 €,Wohnfläche ca. 69 m²,Zi. 3,193,14
7,selObject_44686769,"herrliche Dachgeschosswohnung, zentrumsnah","['Dachgeschosswohnung', '•', 'Döbeln', 'Döbeln']",[],Miete zzgl. NK 230 €,Wohnfläche ca. 51 m²,Zi. 1,193,14
8,selObject_44686535,2-Raum-Wohnung im Stadtzentrum von Zittau,"['Wohnung', '•', 'Zittau', 'Zittau']",[],Miete zzgl. NK 240 €,Wohnfläche ca. 53 m²,Zi. 2,193,14
9,selObject_44686375,Schicke 2-Raum-Wohnung nahe Berufsakademie in Breitenb...,"['Etagenwohnung', '•', 'Breitenbrunn', 'Breitenbrunn']",['Garten'],Miete zzgl. NK 285 €,Wohnfläche ca. 57 m²,Zi. 2,193,14
10,selObject_44686290,"Schöne 4-Raum-Wohnung mit Balkon, Holzdielung und Park...","['Etagenwohnung', '•', 'Chemnitz', 'Kaßberg']",['Balkon'],Miete zzgl. NK 799 €,Wohnfläche ca. 139 m²,Zi. 4,193,14
11,selObject_44685981,Schöne 4-Raum-Wohnung in Uninähe WG-gerecht,"['Kein', 'Bild']",[],Miete zzgl. NK 468 €,Wohnfläche ca. 92 m²,Zi. 4,193,14
12,selObject_44685829,3-Zimmer-Wohnung mit Blick ins Grüne,"['Etagenwohnung', '•', 'Leipzig', 'Anger-Crottendorf']",[],"Miete zzgl. NK 342,96 €",Wohnfläche ca. 57 m²,Zi. 3,193,14
13,selObject_44685828,Daheim in Colditz. 2 Zimmer und Einbauküche.,"['Wohnung', '•', 'Colditz', 'Colditz']",['EBK'],Miete zzgl. NK 310 €,Wohnfläche ca. 57 m²,Zi. 2,193,14
