,id,title,bullets,tags,price,area,rooms,page,state
0,selObject_44783619,30er Jahre Charme im Erfurter Süden geniessen - ERSTBE...,"['Maisonette', '•', 'Erfurt', 'Löbervorstadt']","['Garten', 'EBK']","Miete zzgl. NK 1.589,98 €",Wohnfläche ca. 114 m²,Zi. 3,39,16
1,selObject_44783388,3 ZKB - Nie wieder Platzprobleme und mit Fußbodenheiz...,"['Apartment', '•', 'Arnstadt', 'Arnstadt']",[],Miete zzgl. NK 990 €,Wohnfläche ca. 119 m²,Zi. 3,39,16
2,selObject_44782441,TOP Single Wohnung mit Balkon in beliebter und zentral...,"['Wohnung', '•', 'Gera', 'Pforten']",['Balkon'],Miete zzgl. NK 250 €,Wohnfläche ca. 42 m²,Zi. 2,39,16
3,selObject_44782302,großzügige 3 Raumwohnung im Hinterhaus in Zentrumsnähe...,"['Wohnung', '•', 'Erfurt', 'Krämpfervorstadt']",['Garten'],Miete zzgl. NK 695 €,Wohnfläche ca. 80 m²,Zi. 3,39,16
4,selObject_44782242,Behagliche Mietwohnung mit viel Platz zum Wohnen!,"['Etagenwohnung', '•', 'Ilmenau', 'Ilmenau']",[],Miete zzgl. NK 850 €,Wohnfläche ca. 128 m²,Zi. 4,39,16
5,selObject_44781874,2-Zimmer-Wohnung mit Einbauküche sucht neuen Mieter...,"['Wohnung', '•', 'Eisenach', 'Eisenach']",['EBK'],Miete zzgl. NK 428 €,Wohnfläche ca. 84 m²,Zi. 2,39,16
6,selObject_44781238,Schöne große Wohnung in beliebter Wohnlage,"['Wohnung', '•', 'Gotha', 'Gotha']",['Balkon'],Miete zzgl. NK 705 €,Wohnfläche ca. 114 m²,Zi. 4,39,16
7,selObject_44781171,1 Raumwohnung,"['Wohnung', '•', 'Eisenberg', 'Eisenberg']",['Garten'],"Miete zzgl. NK 180,03 €",Wohnfläche ca. 35 m²,Zi. 1,39,16
8,selObject_44781169,3 Raumwohnung mit Balkon,"['Wohnung', '•', 'Eisenberg', 'Eisenberg']",['Balkon'],"Miete zzgl. NK 366,60 €",Wohnfläche ca. 61 m²,Zi. 3,39,16
9,selObject_44780676,Wir suchen junge Mieter und Familien für Rudolstadts...,"['Wohnung', '•', 'Rudolstadt', 'Volkstedt']","['Balkon', 'Garten']",Miete zzgl. NK 870 €,Wohnfläche ca. 87 m²,Zi. 3,39,16
10,selObject_44780378,Mit Charme und gutem Geschmack für Sie eingerichtet,"['Wohnung', '•', 'Mühlhausen', 'Mühlhausen']","['Balkon', 'EBK']",Miete zzgl. NK 499 €,Wohnfläche ca. 56 m²,Zi. 2,39,16
11,selObject_44779700,"Erstbezug Wohnung mit Einbauküche, Terrasse u. Gartena...","['Erdgeschosswohnung', '•', 'Weimar', 'Südstadt']","['Garten', 'EBK']",Miete zzgl. NK 850 €,Wohnfläche ca. 77 m²,Zi. 2,39,16
12,selObject_44777305,Großzügige 2-Raum Wohnung im Zentrum,"['Etagenwohnung', '•', 'Schmölln', 'Schmölln']",[],Miete zzgl. NK 275 €,Wohnfläche ca. 74 m²,Zi. 2,39,16
13,selObject_44777288,"1,5-Raum Wohnung mit EBK * Gorma *","['Etagenwohnung', '•', 'Rositz', 'Rositz']","['Garten', 'EBK']",Miete zzgl. NK 180 €,Wohnfläche ca. 35 m²,"Zi. 1,5",39,16
14,selObject_44777263,4-Raum Erdschosswohnung am idyllischen Dorfteich *...,"['Erdgeschosswohnung', '•', 'Rositz', 'Rositz']",['Garten'],Miete zzgl. NK 395 €,Wohnfläche ca. 73 m²,Zi. 4,39,16
15,selObject_44777229,Bevorzugte Wohnlage in Rudolstadt 2-Zimmer (1.Obergesc...,"['Kein', 'Bild']",[],Miete zzgl. NK 373 €,Wohnfläche ca. 62 m²,Zi. 2,39,16
16,selObject_44777166,Moderne Wohnung in bevorzugter Lage von Rudolstadt,"['Wohnung', '•', 'Rudolstadt', 'West']",['Garten'],Miete zzgl. NK 330 €,Wohnfläche ca. 55 m²,"Zi. 2,5",39,16
17,selObject_44777132,Moderne Wohnung in bevorzugter Lage von Rudolstadt,"['Erdgeschosswohnung', '•', 'Rudolstadt', 'West']",['Garten'],Miete zzgl. NK 330 €,Wohnfläche ca. 55 m²,Zi. 3,39,16
18,selObject_44776075,kleine gemütliche Wohnung im liebevoll sanierten Altba...,"['Etagenwohnung', '•', 'Altenburg', 'Altenburg']",[],Miete zzgl. NK 215 €,Wohnfläche ca. 46 m²,Zi. 2,39,16
19,selObject_44775805,Großzügige 2-Raumwohnung mit Balkon und Tiefgarage!,"['Etagenwohnung', '•', 'Eisenach', 'Eisenach']",['Balkon'],Miete zzgl. NK 455 €,Wohnfläche ca. 75 m²,Zi. 2,39,16
20,selObject_44775792,kleine gemütliche Wohnung,"['Etagenwohnung', '•', 'Altenburg', 'Altenburg']",[],Miete zzgl. NK 190 €,Wohnfläche ca. 38 m²,Zi. 1,39,16
21,selObject_44775031,Renovierte 3-Raumwohnung in Starkenberg-Kostitz,"['Dachgeschosswohnung', '•', 'Starkenberg', 'Kostitz']",[],Miete zzgl. NK 190 €,Wohnfläche ca. 51 m²,Zi. 3,39,16
22,selObject_44775018,2 Monate Mietfrei !! Zwei-R.-Wohnung in Starkenberg-K...,"['Dachgeschosswohnung', '•', 'Starkenberg', 'Kostitz']",[],Miete zzgl. NK 190 €,Wohnfläche ca. 51 m²,Zi. 2,39,16
