,id,title,bullets,tags,price,area,rooms,page,state
0,selObject_43934689,"Ihre Wohlfühloase: Helle, geräumige 2,5 Raum mit traum...","[['Etagenwohnung', '•', 'Essen', 'Katernberg']]",['Balkon'],Miete zzgl. NK 430 €,Wohnfläche ca. 63 m²,"Zi. 2,5",249,5
1,selObject_43934614,Das macht strahlend gute Laune: Willkommen im neuen...,"[['Dachgeschosswohnung', '•', 'Bochum', 'Weitmar']]",[],"Miete zzgl. NK 542,32 €",Wohnfläche ca. 68 m²,"Zi. 2,5",249,5
2,selObject_43934554,"Neue Wohnung, neues Glück! Praktische 2-Zi.-Wohnung","[['Etagenwohnung', '•', 'Bochum', 'Hamme']]",[],"Miete zzgl. NK 456,05 €",Wohnfläche ca. 52 m²,Zi. 2,249,5
3,selObject_43934536,Hübsche 2-Raum-Wohnung in Uni-Nähe,"[['Etagenwohnung', '•', 'Essen', 'Nordviertel']]",[],"Miete zzgl. NK 473,96 €",Wohnfläche ca. 68 m²,Zi. 2,249,5
4,selObject_43934533,"Schöne, große 3,5 Zi.-Wohnung Wohnung sucht neue Famil...","[['Etagenwohnung', '•', 'Essen', 'Katernberg']]",['Balkon'],Miete zzgl. NK 562 €,Wohnfläche ca. 81 m²,"Zi. 3,5",249,5
5,selObject_43934531,"Geräumige, kompl. renovierte 2-Zimmer-Whg., zentrumsna...","[['Etagenwohnung', '•', 'Essen', 'Südviertel']]",['Balkon'],"Miete zzgl. NK 622,71 €",Wohnfläche ca. 73 m²,Zi. 2,249,5
6,selObject_43934480,Das macht strahlend gute Laune: Willkommen im neuen...,"[['Etagenwohnung', '•', 'Hattingen', 'Winz-Baak']]",['Balkon'],"Miete zzgl. NK 553,59 €",Wohnfläche ca. 62 m²,Zi. 2,249,5
7,selObject_43934458,Willkommen Zuhause: individuelle 2-Zimmer-Wohnung,"[['Erdgeschosswohnung', '•', 'Essen', 'Katernberg']]",['Balkon'],Miete zzgl. NK 385 €,Wohnfläche ca. 55 m²,"Zi. 2,5",249,5
8,selObject_43934451,"Wohn(t)raum: individuelle 2,5-Zimmer-Wohnung","[['Etagenwohnung', '•', 'Bochum', 'Dahlhausen']]",['Balkon'],"Miete zzgl. NK 399,73 €",Wohnfläche ca. 54 m²,"Zi. 2,5",249,5
9,selObject_43934418,"Kompl. möbliertes Appartement in sehr zentraler Lage,...","[['Etagenwohnung', '•', 'Essen', 'Südviertel']]","['Balkon', 'EBK']",Miete zzgl. NK 606 €,Wohnfläche ca. 39 m²,Zi. 1,249,5
10,selObject_43934408,"Auf gute Nachbarschaft: günstige 2,5-Zi.-Dachgeschossw...","[['Dachgeschosswohnung', '•', 'Bonn', 'Bechlinghoven']]",['Balkon'],"Miete zzgl. NK 628,22 €",Wohnfläche ca. 61 m²,"Zi. 2,5",249,5
11,selObject_43934379,Gemütliches Zuhause wartet auf Sie,"[['Etagenwohnung', '•', 'Gladbeck', 'Rosenhügel']]",[],Miete zzgl. NK 399 €,Wohnfläche ca. 59 m²,"Zi. 2,5",249,5
12,selObject_43934318,Endlich Zuhause - schöne 2-Zi.-Wohnung,"[['Etagenwohnung', '•', 'Gelsenkirchen', 'Erle']]",[],"Miete zzgl. NK 341,06 €",Wohnfläche ca. 47 m²,Zi. 2,249,5
13,selObject_43934312,Wo das Leben so spielt - günstige 2-Zimmer-Wohnung,"[['Erdgeschosswohnung', '•', 'Bochum', 'Hamme']]",[],"Miete zzgl. NK 427,01 €",Wohnfläche ca. 47 m²,Zi. 2,249,5
