,id,title,bullets,tags,price,area,rooms,page,state
0,selObject_44979866,NEU Modernisierte 3-Zimmer-Wohnung mit Balkon und EBK in...,"['Wohnung', '•', 'München', 'Bogenhausen']","['NEU', 'NEU', 'Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.950 €,Wohnfläche ca. 92 m²,Zi. 3,52,9
1,selObject_44979855,NEU Stadthaus im Rosarium,"['Maisonette', '•', 'Fürth', 'Innenstadt']","['NEU', 'NEU']",Miete zzgl. NK 1.730 €,Wohnfläche ca. 160 m²,Zi. 3,52,9
2,selObject_44979849,"NEU Moderne, toll geschnittene 3-Zimmer-Wohnung im schönen...","['Wohnung', '•', 'München', 'Hadern']","['NEU', 'NEU', 'Balkon', 'Garten']",Miete zzgl. NK 1.980 €,Wohnfläche ca. 95 m²,Zi. 3,52,9
3,selObject_44979833,NEU Helle und stilvoll möblierte 2 Zimmerwohnung,"['Souterrainwohnung', '•', 'Ismaning', 'Ismaning']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.300 €,Wohnfläche ca. 63 m²,Zi. 2,52,9
4,selObject_44979806,"NEU Terrasse, kleiner Garten plus 3 Zimmer - am Baiersdorf...","['Erdgeschosswohnung', '•', 'Baiersdorf', 'Baiersdorf']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 740 €,Wohnfläche ca. 74 m²,Zi. 3,52,9
5,selObject_44979789,"NEU Sonnige 3 Zimmer Dachterrassenwohnung und Lift, in...","['Wohnung', '•', 'Nürnberg', 'Gärten', 'b', 'Wöhrd']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 1.225 €,Wohnfläche ca. 93 m²,Zi. 3,52,9
6,selObject_44979782,NEU Schöne 2-Zi.-Wohnung m. Balkon in Frauenaurach,"['Wohnung', '•', 'Erlangen', 'Frauenaurach']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 520 €,Wohnfläche ca. 62 m²,Zi. 2,52,9
7,selObject_44979753,NEU Ein besonderes Zuhause für eine oder zwei Personen,"['Wohnung', '•', 'Illschwang', 'Hermannsberg']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 650 €,Wohnfläche ca. 105 m²,Zi. 3,52,9
8,selObject_44979732,NEU Modernes Cityapartment mit hochwertiger Einbauküche,"['Apartment', '•', 'München', 'Ludwigsvorstadt-Isarvorstadt']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 1.290 €,Wohnfläche ca. 51 m²,Zi. 1,52,9
9,selObject_44979691,NEU Schöne Dachterrassenwohnung,"['Dachgeschosswohnung', '•', 'Nürnberg', 'Doos']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 520 €,Wohnfläche ca. 65 m²,Zi. 2,52,9
10,selObject_44979668,NEU Helle Erdgeschoßwohnung für Paare oder Singles ** Top...,"['Erdgeschosswohnung', '•', 'Selb', 'Selb']","['NEU', 'NEU']",Miete zzgl. NK 230 €,Wohnfläche ca. 48 m²,Zi. 2,52,9
11,selObject_44979658,NEU MAIER - Möbliertes Studentenapartment völlig Ruhig...,"['Etagenwohnung', '•', 'München', 'Moosach']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 750 €,Wohnfläche ca. 22 m²,Zi. 1,52,9
12,selObject_44979646,NEU WOHNEN IN SCHNEY!,"['Wohnung', '•', 'Lichtenfels', 'Schney']","['NEU', 'NEU']",Miete zzgl. NK 450 €,Wohnfläche ca. 80 m²,Zi. 3,52,9
13,selObject_44979632,NEU 1-Zimmer-Stadtwohnung in Nürnberg-Johannis mit Balkon...,"['Wohnung', '•', 'Nürnberg', 'St', 'Johannis']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 400 €,Wohnfläche ca. 38 m²,Zi. 1,52,9
14,selObject_44979606,NEU ZENTRUM-ALL Inclusive-Möbliert-Single Apartment zum...,"['Apartment', '•', 'München', 'Ludwigsvorstadt-Isarvorstadt']","['NEU', 'NEU', 'Balkon', 'Garten', 'EBK']",Miete zzgl. NK 620 €,Wohnfläche ca. 25 m²,Zi. 1,52,9
