,id,title,bullets,tags,price,area,rooms
0,selObject_44986136,NEU TOP..... moderne 90 qm 2-Zimmerwohnung mit hochwertig...,"['48,24', 'km', '•', 'Dachgeschosswohnung', '•', 'Bichl', 'Am', 'Schwimmbad']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.295 €,Wohnfläche ca. 90 m²,Zi. 2
1,selObject_44862868,3-Zimmerwohnung in Gerolsbach zu vermieten,"['48,38', 'km', '•', 'Etagenwohnung', '•', 'Gerolsbach', 'Gerolsbach']","['Balkon', 'EBK']",Miete zzgl. NK 690 €,Wohnfläche ca. 55 m²,Zi. 3
2,selObject_44235783,KAINZ-IMMO.DE - Neubau/Erstbezug - 2-Zimmer-Wohnungen...,"['48,47', 'km', '•', 'Etagenwohnung', '•', 'Buchbach', 'Buchbach']",['Balkon'],Miete zzgl. NK 1.067 €,Wohnfläche ca. 104 m²,Zi. 2
3,selObject_44235779,KAINZ-IMMO.DE - Neubau/Erstbezug 2-Zimmer-Wohnungen...,"['48,49', 'km', '•', 'Etagenwohnung', '•', 'Buchbach', 'Buchbach']",['Balkon'],Miete zzgl. NK 774 €,Wohnfläche ca. 77 m²,Zi. 2
4,selObject_44629510,Traumhafter 3 Zimmer-Zweitwohnsitz mit Balkon im schön...,"['48,55', 'km', '•', 'Apartment', '•', 'Amerang', 'Evenhausen']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.500 €,Wohnfläche ca. 100 m²,Zi. 3
5,selObject_45013120,NEU Moderne sonnige 2-Zi.-Wohnung mit Balkon und EBK! Best...,"['48,75', 'km', '•', 'Etagenwohnung', '•', 'Eching', 'Weixerau']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 480 €,Wohnfläche ca. 47 m²,Zi. 2
6,selObject_45000225,NEU Gut geschnittene Single-Wohnung im ökologisch gebauten...,"['48,88', 'km', '•', 'Etagenwohnung', '•', 'Riedering', 'Riedering']","['NEU', 'NEU']",Miete zzgl. NK 520 €,Wohnfläche ca. 46 m²,Zi. 2
7,selObject_44954024,3 Zimmer DG Wohnung mit Balkon,"['49,46', 'km', '•', 'Dachgeschosswohnung', '•', 'Pfaffenhofen', 'Tegernbach']",['Balkon'],Miete zzgl. NK 660 €,Wohnfläche ca. 78 m²,Zi. 3
8,selObject_44379096,"Großz., individuelles 2,5-Zi.-Obergeschoss-Studio auf...","['49,52', 'km', '•', 'Wohnung', '•', 'Riedering', 'Riedering']",[],Miete zzgl. NK 1.030 €,Wohnfläche ca. 148 m²,"Zi. 2,5"
9,selObject_44998522,NEU 3-ZIMMER-OBERGESCHOSS-WOHNUNG IN EINEM TRADITIONELLEN...,"['49,55', 'km', '•', 'Apartment', '•', 'Rottach-Egern', 'Oberach']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.330 €,Wohnfläche ca. 80 m²,Zi. 3
10,selObject_44810363,Großzügige 3-Zi.-Wohnung mit Gartenanteil und Gästeapp...,"['49,61', 'km', '•', 'Etagenwohnung', '•', 'Kreuth', 'Kreuth']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.950 €,Wohnfläche ca. 132 m²,Zi. 4
