,id,title,bullets,tags,price,area,rooms
0,selObject_44811158,Westpark Tower - Gepflegte 1-ZKB Whg. mit Balkon und...,"['Wohnung', '•', 'München', 'Laim']",['Balkon'],Miete zzgl. NK 840 €,Wohnfläche ca. 42 m²,Zi. 1
1,selObject_44704344,Möbliert: Mitten im Olympischen Dorf mit Stellplatz,"['Wohnung', '•', 'München', 'Milbertshofen-Am', 'Hart']",['Balkon'],Miete zzgl. NK 840 €,Wohnfläche ca. 32 m²,Zi. 1
2,selObject_45017131,"NEU *** Renoviertes 1-Zi-Apartment, EBK, großes Schwimmbad...","['Wohnung', '•', 'München', 'Ramersdorf-Perlach']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 840 €,Wohnfläche ca. 35 m²,Zi. 1
3,selObject_44548767,Exklusive 1-Zimmer Wohnung in Obergiesing,"['Wohnung', '•', 'München', 'Obergiesing']","['Garten', 'EBK']",Miete zzgl. NK 843 €,Wohnfläche ca. 43 m²,Zi. 1
4,selObject_44775575,Ab 01.09.: Komplett möbliertes Apartment am Schwabinge...,"['Wohnung', '•', 'München', 'Schwabing-Freimann']",['Balkon'],Miete zzgl. NK 850 €,Wohnfläche ca. 30 m²,Zi. 1
5,selObject_44833283,Sehr ruhiges Solln; Großes Appartement mit sonnigem...,"['Wohnung', '•', 'München', 'Thalk.Obersendl.-Forsten-Fürstenr.-Solln']","['Balkon', 'EBK']",Miete zzgl. NK 850 €,Wohnfläche ca. 42 m²,Zi. 1
6,selObject_44958065,"Traumhaftes, hochgelegenes helles neu renoviertes 1-Zi...","['Wohnung', '•', 'München', 'Milbertshofen-Am', 'Hart']",[],Miete zzgl. NK 850 €,Wohnfläche ca. 32 m²,Zi. 1
7,selObject_44999158,NEU Ab sofort: Möblierte 1 Zimmer Wohnung in ansprechendem...,"['Apartment', '•', 'München', 'Berg', 'am', 'Laim']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 850 €,Wohnfläche ca. 18 m²,Zi. 1
8,selObject_45004342,"NEU Wunderschöne, helle 2 Zimmer mit Balkon und EBK","['Etagenwohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 850 €,Wohnfläche ca. 60 m²,Zi. 2
9,selObject_44971827,NEU Möbliertes Wohnen mit Service (Pauschalmiete),"['Etagenwohnung', '•', 'München', 'Milbertshofen-Am', 'Hart']","['NEU', 'NEU']",Miete zzgl. NK 850 €,Wohnfläche ca. 25 m²,Zi. 1
10,selObject_44756747,"Voll möbliertes SINGLE Apartment, Schwabing West, 5....","['Wohnung', '•', 'München', 'Schwabing-West']",['EBK'],Miete zzgl. NK 850 €,Wohnfläche ca. 26 m²,Zi. 1
11,selObject_44913943,"MGF Group - Hochwertig, möbliertes Apartment in attrak...","['Etagenwohnung', '•', 'München', 'Neuhausen-Nymphenburg']",['EBK'],Miete zzgl. NK 850 €,Wohnfläche ca. 35 m²,Zi. 1
12,selObject_45007867,NEU 1 WG-Zimmer (14m2) in einer bezaubernden 60 m² Wohnung...,"['Wohnung', '•', 'München', 'Altstadt-Lehel']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 850 €,Wohnfläche ca. 60 m²,Zi. 3
