,id,title,bullets,tags,price,area,rooms
0,selObject_44989314,NEU Helle 3-Zimmer Erdgeschosswohnung mit Terrasse und...,"['Wohnung', '•', 'München', 'Milbertshofen-Am', 'Hart']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 1.450 €,Wohnfläche ca. 93 m²,Zi. 3
1,selObject_44987922,NEU 3 Zimmer Maisonettewohnung mit Balkon in Hadern,"['Maisonette', '•', 'München', 'Hadern']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.450 €,Wohnfläche ca. 89 m²,Zi. 3
2,selObject_45005246,"NEU Geschmackvolle und geräumige 2,5-Zimmer-DG-Wohnung mit...","['Wohnung', '•', 'München', 'Bogenhausen']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.450 €,Wohnfläche ca. 104 m²,Zi. 2
3,selObject_44939415,Gut geschnittene Dachgeschoss-Galeriewohnung in ruh....,"['Wohnung', '•', 'München', 'Trudering-Riem']","['Balkon', 'EBK']",Miete zzgl. NK 1.450 €,Wohnfläche ca. 104 m²,Zi. 3
4,selObject_45013826,"NEU 2,5 Zi. mit Einbauküche, großzügige Neubauwohnung/Erst...","['Wohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']","['NEU', 'NEU']",Miete zzgl. NK 1.457 €,Wohnfläche ca. 62 m²,"Zi. 2,5"
5,selObject_44863701,Moderne und lichtdurchflutete 2-Zi. Wohnung,"['Etagenwohnung', '•', 'München']",['EBK'],"Miete zzgl. NK 1.461,21 €",Wohnfläche ca. 50 m²,Zi. 2
6,selObject_44942723,"PANDION PENTA: Großzügige, gehobene 2-Zi-Whg. mit schö...","['Erdgeschosswohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.473 €,Wohnfläche ca. 76 m²,Zi. 2
7,selObject_44789737,Möbliert: Stylisch möblierte 2-Zimmer Wohnung,"['Wohnung', '•', 'München', 'Neuhausen-Nymphenburg']",['Balkon'],Miete zzgl. NK 1.480 €,Wohnfläche ca. 56 m²,Zi. 2
8,selObject_44847414,Moderne Mietwohnung in Top Lage,"['Etagenwohnung', '•', 'München', 'Allach-Untermenzing']",['EBK'],Miete zzgl. NK 1.480 €,Wohnfläche ca. 76 m²,Zi. 3
9,selObject_44656707,Möbliert: Toplage Viktualienmarkt: Möblierte 2-Zi-Wohn...,"['Wohnung', '•', 'München', 'Altstadt-Lehel']",[],Miete zzgl. NK 1.480 €,Wohnfläche ca. 55 m²,Zi. 2
10,selObject_44921081,Möbliert: Hochwertige Wohnung in der Isarvorstadt,"['Wohnung', '•', 'München', 'Ludwigsvorstadt-Isarvorstadt']",[],Miete zzgl. NK 1.480 €,Wohnfläche ca. 52 m²,Zi. 2
11,selObject_44859391,Möbliert: Schöne möblierte Wohnung in Lehel,"['Wohnung', '•', 'München', 'Altstadt-Lehel']",['Balkon'],Miete zzgl. NK 1.480 €,Wohnfläche ca. 62 m²,"Zi. 2,5"
12,selObject_43942341,Möbliert: Designer City-Wohnung,"['Wohnung', '•', 'München', 'Neuhausen-Nymphenburg']",['Balkon'],Miete zzgl. NK 1.480 €,Wohnfläche ca. 64 m²,Zi. 2
13,selObject_44972506,"NEU Möbliert: Individuell im Altbau, in Sendling Nähe Harr...","['Wohnung', '•', 'München', 'Sendling']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.480 €,Wohnfläche ca. 67 m²,Zi. 2
14,selObject_44943179,Möbliert: Erdgeschosswohnung in gewachsener Wohnlage,"['Wohnung', '•', 'München', 'Bogenhausen']","['Balkon', 'Garten']",Miete zzgl. NK 1.480 €,Wohnfläche ca. 63 m²,Zi. 2
15,selObject_44997047,NEU Helle Erdgeschosswohnung mit eigenen ca. 40 m² Garten...,"['Erdgeschosswohnung', '•', 'München', 'Ramersdorf-Perlach']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 1.480 €,Wohnfläche ca. 72 m²,Zi. 3
16,selObject_44782217,Attraktive 3-Zimmer Etagenwohnung ca. 84m² Wfl. mit...,"['Etagenwohnung', '•', 'München', 'Ramersdorf-Perlach']",[],Miete zzgl. NK 1.482 €,Wohnfläche ca. 84 m²,Zi. 3
17,selObject_44189652,Nachhaltig Wohnen im Westend | Neubau 2 Zimmer Wohnung...,"['Etagenwohnung', '•', 'München', 'Sendling-Westpark']","['Balkon', 'EBK']",Miete zzgl. NK 1.490 €,Wohnfläche ca. 62 m²,Zi. 2
18,selObject_44908013,Dachterrasse und Alpenblick | Neubau 2-Zimmer Wohnung...,"['Etagenwohnung', '•', 'München', 'Sendling-Westpark']","['Balkon', 'EBK']",Miete zzgl. NK 1.490 €,Wohnfläche ca. 57 m²,Zi. 2
19,selObject_44908017,Neubau - modern gestaltete 2-Zimmer Wohnung im Münchne...,"['Kein', 'Bild']","['Balkon', 'EBK']",Miete zzgl. NK 1.490 €,Wohnfläche ca. 64 m²,Zi. 2
20,selObject_44875665,2-Zimmer-Wohnung im 5. Obergeschoss mit Einbauküche!,"['Wohnung', '•', 'München', 'Au-Haidhausen']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.490 €,Wohnfläche ca. 59 m²,Zi. 2
21,selObject_44776562,Hatz & Team - moderne Dachgeschosswohnung in der Georg...,"['Dachgeschosswohnung', '•', 'München', 'Maxvorstadt']",['EBK'],Miete zzgl. NK 1.490 €,Wohnfläche ca. 57 m²,Zi. 2
22,selObject_44699781,"Neu renov. 3,5 Zi.-Wo. mit EBK, Parkett, Balkon + Lift...","['Etagenwohnung', '•', 'München', 'Thalk.Obersendl.-Forsten-Fürstenr.-Solln']","['Balkon', 'EBK']",Miete zzgl. NK 1.490 €,Wohnfläche ca. 89 m²,"Zi. 3,5"
23,selObject_45013121,NEU Frisch sanierte Wohnung mit großem Eck-Balkon in Pasin...,"['Etagenwohnung', '•', 'München', 'Pasing-Obermenzing']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.490 €,Wohnfläche ca. 76 m²,"Zi. 2,5"
24,selObject_44972872,NEU Wohnen mit Blick ins Grüne mitten in Schwabing: 2Zi...,"['Wohnung', '•', 'München', 'Schwabing-Freimann']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.490 €,Wohnfläche ca. 61 m²,Zi. 2
25,selObject_44807356,Galeriewohnung: 2-Zi.zzgl. Galerie-Whg- Nr. 22 mit...,"['Dachgeschosswohnung', '•', 'München', 'Trudering-Riem']",['EBK'],Miete zzgl. NK 1.495 €,Wohnfläche ca. 72 m²,Zi. 2
26,selObject_44963668,Möbliert: Dachgeschosswohnung mitten in Schwabing,"['Wohnung', '•', 'München', 'Schwabing-Freimann']",[],Miete zzgl. NK 1.496 €,Wohnfläche ca. 55 m²,Zi. 2
