,id,title,bullets,tags,price,area,rooms
0,selObject_45017408,NEU WEIGERT: Familiengerechte Gartenwohnung mit Hobbyraum...,"['Erdgeschosswohnung', '•', 'München', 'Pasing-Obermenzing']","['NEU', 'NEU', 'Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.750 €,Wohnfläche ca. 102 m²,Zi. 5
1,selObject_44830303,"Moderne 3-Zi-Etagenwohnung mit EBK, Terrasse und Loggi...","['Etagenwohnung', '•', 'München', 'Ramersdorf-Perlach']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.759 €,Wohnfläche ca. 88 m²,Zi. 3
2,selObject_43498898,Möbliert: Hochwertige 2-Zimmer Wohnung im Univiertel,"['Wohnung', '•', 'München', 'Maxvorstadt']",[],Miete zzgl. NK 1.760 €,Wohnfläche ca. 55 m²,Zi. 2
3,selObject_44533754,Möbliert: Top möblierte Dachterrassenwohnung,"['Wohnung', '•', 'München', 'Moosach']",[],Miete zzgl. NK 1.760 €,Wohnfläche ca. 75 m²,Zi. 2
4,selObject_44230341,"Möbliert: Toplage im Lehel, ruhig im Innenhof","['Wohnung', '•', 'München', 'Altstadt-Lehel']",['Balkon'],Miete zzgl. NK 1.760 €,Wohnfläche ca. 70 m²,"Zi. 2,5"
5,selObject_44794256,Helle 2-Zimmer Wohnung mit zwei Balkon (Erstbezug!),"['Wohnung', '•', 'München', 'Neuhausen-Nymphenburg']","['Balkon', 'EBK']",Miete zzgl. NK 1.760 €,Wohnfläche ca. 67 m²,Zi. 2
6,selObject_45019792,NEU Möbliert: Helle Wohnung mit Balkon in Neuperlach,"['Wohnung', '•', 'München', 'Ramersdorf-Perlach']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.760 €,Wohnfläche ca. 78 m²,Zi. 3
7,selObject_44810711,"AB SOFORT: ERSTBEZUG NACH RENOVIERUNG - 3,5 ZIMMERWOHN...","['Erdgeschosswohnung', '•', 'München', 'Bogenhausen']","['Balkon', 'Garten']",Miete zzgl. NK 1.770 €,Wohnfläche ca. 91 m²,"Zi. 3,5"
8,selObject_44923949,"Exklusive, neuwertige 4-Zimmer-Wohnung mit Balkon in...","['Wohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']",['Balkon'],Miete zzgl. NK 1.770 €,Wohnfläche ca. 95 m²,Zi. 4
9,selObject_44987467,NEU Sonnenuntergang inklusive. 3-Zimmer-Neubauwohnung mit...,"['Wohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']","['NEU', 'NEU', 'Balkon', 'Garten']","Miete zzgl. NK 1.776,84 €",Wohnfläche ca. 91 m²,Zi. 3
10,selObject_44894355,"Nur ca. 300 m zur S-Bahn Untermenzing, 3-Zimmer-Dachte...","['Dachgeschosswohnung', '•', 'München', 'Allach-Untermenzing']",['EBK'],Miete zzgl. NK 1.790 €,Wohnfläche ca. 106 m²,Zi. 3
11,selObject_44768241,Wohnen am Olympiapark mit sensationeller Aussicht,"['Etagenwohnung', '•', 'München', 'Moosach']","['Balkon', 'EBK']",Miete zzgl. NK 1.790 €,Wohnfläche ca. 88 m²,Zi. 3
12,selObject_45020280,NEU ERSTBEZUG: 3-Zimmer-Gartenwohnung Nähe U-Bahn,"['Erdgeschosswohnung', '•', 'München', 'Berg', 'am', 'Laim']","['NEU', 'NEU', 'Garten']",Miete zzgl. NK 1.790 €,Wohnfläche ca. 97 m²,Zi. 3
13,selObject_44807359,Neubau: Helle 3-Zimmer-OG-Whg Nr. 7 mit 2 Balkonen und...,"['Etagenwohnung', '•', 'München', 'Trudering-Riem']","['Balkon', 'EBK']",Miete zzgl. NK 1.795 €,Wohnfläche ca. 91 m²,Zi. 3
14,selObject_44956206,Neubau: Helle 3-Zimmer-OG-Whg Nr. 7 mit 2 Balkonen und...,"['Etagenwohnung', '•', 'München', 'Trudering-Riem']","['Balkon', 'EBK']",Miete zzgl. NK 1.795 €,Wohnfläche ca. 91 m²,Zi. 3
15,selObject_44618157,Helle 3-Zimmer-Wohnung mit Südbalkon,"['Etagenwohnung', '•', 'München', 'Berg', 'am', 'Laim']","['Balkon', 'EBK']",Miete zzgl. NK 1.795 €,Wohnfläche ca. 87 m²,Zi. 3
16,selObject_41893938,Traumhafte lichtdurchflutete moderne 4-Zimmer Neubauwo...,"['Etagenwohnung', '•', 'München', 'Thalk.Obersendl.-Forsten-Fürstenr.-Solln']",[],"Miete zzgl. NK 1.799,92 €",Wohnfläche ca. 106 m²,Zi. 4
17,selObject_44777974,Design-Penthouse im Szeneviertel Glockenbach,"['Dachgeschosswohnung', '•', 'München', 'Ludwigsvorstadt-Isarvorstadt']",[],Miete zzgl. NK 1.800 €,Wohnfläche ca. 64 m²,Zi. 2
18,selObject_44891122,Jugendstil WG Wohnung bei der Isar - 3 Zimmer,"['Etagenwohnung', '•', 'München']","['Balkon', 'EBK']",Miete zzgl. NK 1.800 €,,Zi. 3
19,selObject_44963658,Möbliert: Schöne möblierte Wohnung in Obermenzing,"['Wohnung', '•', 'München', 'Pasing-Obermenzing']",['Balkon'],Miete zzgl. NK 1.800 €,Wohnfläche ca. 86 m²,Zi. 3
