,id,title,bullets,tags,price,area,rooms
0,selObject_45014569,NEU Großzügige 4-Zimmer-Dachgeschoß-Whg,"['31,89', 'km', '•', 'Wohnung', '•', 'Vierkirchen', 'Esterhofen']","['NEU', 'NEU', 'Garten']",Miete zzgl. NK 1.050 €,Wohnfläche ca. 108 m²,Zi. 4
1,selObject_45012753,NEU drei Zimmer Wohnung,"['31,9', 'km', '•', 'Erdgeschosswohnung', '•', 'Freising', 'Neustift']","['NEU', 'NEU']",Miete zzgl. NK 1.100 €,Wohnfläche ca. 55 m²,Zi. 3
2,selObject_45014639,NEU 2-Zimmer-Whg m. Garage 7 Fußminuten zur S-Bahn,"['Kein', 'Bild']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 520 €,Wohnfläche ca. 52 m²,Zi. 2
3,selObject_44986935,NEU Ein Katzensprung in die City,"['31,97', 'km', '•', 'Dachgeschosswohnung', '•', 'Freising', 'Freising']","['NEU', 'NEU']",Miete zzgl. NK 660 €,Wohnfläche ca. 69 m²,Zi. 3
4,selObject_44875113,HELL UND FREUNDLICH - Geräumige 2-Zimmer-Wohnung mit...,"['32,04', 'km', '•', 'Wohnung', '•', 'Fraunberg', 'Tittenkofen']",['Balkon'],Miete zzgl. NK 985 €,Wohnfläche ca. 75 m²,Zi. 2
5,selObject_44852821,Charmante 4 Zimmer Terrassenwohnung in Rettenbach/Pfaf...,"['32,22', 'km', '•', 'Erdgeschosswohnung', '•', 'Pfaffing', 'Rettenbach']",[],Miete zzgl. NK 1.250 €,Wohnfläche ca. 133 m²,Zi. 4
6,selObject_44966524,NEU Zentrum FFB helle Zwei-Zimmerwohnung im 1.OG mit Einba...,"['32,25', 'km', '•', 'Etagenwohnung', '•', 'Fürstenfeldbruck', 'Fürstenfeldbruck']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 640 €,Wohnfläche ca. 50 m²,Zi. 2
7,selObject_44994505,NEU NEUBAU! 5 Fam.Haus *KFW55* mit Terrasse und großem...,"['32,29', 'km', '•', 'Erdgeschosswohnung', '•', 'Freising', 'Neustift']","['NEU', 'NEU', 'Garten']",Miete zzgl. NK 1.250 €,Wohnfläche ca. 92 m²,Zi. 3
8,selObject_44908116,"Große, sonnige 2 Zi.-Dachgeschoss-Whg. mit Wohnküche...","['32,31', 'km', '•', 'Dachgeschosswohnung', '•', 'Geretsried', 'Geretsried']",['Balkon'],Miete zzgl. NK 990 €,Wohnfläche ca. 80 m²,Zi. 2
9,selObject_44968822,NEU KAINZ-IMMO.DE - gepflegte 3-Zimmer-OG-Wohung in 85447...,"['32,38', 'km', '•', 'Etagenwohnung', '•', 'Fraunberg', 'Tittenkofen']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 710 €,Wohnfläche ca. 83 m²,Zi. 3
10,selObject_45004995,"NEU FS-Neustift, schöne und helle 2-Zi.-Whg., 53 qm, ruhig...","['32,55', 'km', '•', 'Wohnung', '•', 'Freising', 'Neustift']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 795 €,Wohnfläche ca. 53 m²,Zi. 2
11,selObject_45002107,NEU Möbliert: 2-Zimmer-Wohnung am Starnberger See,"['32,57', 'km', '•', 'Wohnung', '•', 'Berg', 'Allmannshausen']","['NEU', 'NEU']",Miete zzgl. NK 1.160 €,Wohnfläche ca. 70 m²,Zi. 2
12,selObject_44885003,"Einmalig! 3,5-Zi. -Whg. mit EBK. großes Bad u Balkon...","['32,79', 'km', '•', 'Wohnung', '•', 'Fürstenfeldbruck', 'Fürstenfeldbruck']","['Balkon', 'EBK']",Miete zzgl. NK 1.450 €,Wohnfläche ca. 95 m²,"Zi. 3,5"
13,selObject_45016842,NEU IHR HEIM IN SEHR RUHIGER LAGE MIT IDYLISCHEM FLAIR,"['32,79', 'km', '•', 'Dachgeschosswohnung', '•', 'Fürstenfeldbruck', 'Fürstenfeldbruck']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.450 €,Wohnfläche ca. 95 m²,Zi. 3
14,selObject_44981921,"NEU Schöne, gemütliche Wohnung, hell, toller Schnitt, wart...","['32,93', 'km', '•', 'Etagenwohnung', '•', 'Fürstenfeldbruck', 'Fürstenfeldbruck']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 750 €,Wohnfläche ca. 60 m²,Zi. 2
15,selObject_43665536,großzügige 4-Zimmer-Wohnung in ländlich ruhiger Lage...,"['33,24', 'km', '•', 'Etagenwohnung', '•', 'Pfaffing', 'Grafa']",['Balkon'],Miete zzgl. NK 1.120 €,Wohnfläche ca. 140 m²,Zi. 4
16,selObject_44805249,Frisch sanierte 3-Zimmer Privatoase mit Garten,"['33,48', 'km', '•', 'Wohnung', '•', 'Fürstenfeldbruck', 'Fürstenfeldbruck']",['Garten'],Miete zzgl. NK 1.550 €,Wohnfläche ca. 103 m²,Zi. 3
