,id,title,bullets,tags,price,area,rooms
0,selObject_45016769,NEU ***IDYLLISCH LEBEN MIT GROßEM BALKON***,"['Etagenwohnung', '•', 'München', 'Schwabing-Freimann']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.800 €,Wohnfläche ca. 80 m²,Zi. 3
1,selObject_45017266,NEU MODERN UND HELL + GROßEM BAKLON NAHE BMW,"['Etagenwohnung', '•', 'München', 'Milbertshofen-Am', 'Hart']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.800 €,Wohnfläche ca. 76 m²,Zi. 3
2,selObject_44965131,NEU Stilvolle 4-Zimmer-Neubauwohnung in familienfreundlich...,"['Etagenwohnung', '•', 'München', 'Allach-Untermenzing']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 1.805 €,Wohnfläche ca. 93 m²,Zi. 4
3,selObject_44965153,NEU Attraktive 4-Zimmer-Mietwohnung,"['Etagenwohnung', '•', 'München', 'Allach-Untermenzing']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 1.815 €,Wohnfläche ca. 94 m²,Zi. 4
4,selObject_44617095,Helle 3-Zimmer-Wohnung mit Südbalkon,"['Etagenwohnung', '•', 'München', 'Berg', 'am', 'Laim']","['Balkon', 'EBK']",Miete zzgl. NK 1.820 €,Wohnfläche ca. 90 m²,Zi. 3
5,selObject_44597199,Wohnen mit Blick auf den Olympiaturm + möbliertes Desi...,"['Dachgeschosswohnung', '•', 'München', 'Schwabing-West']","['Garten', 'EBK']",Miete inkl. NK 1.820 €,Wohnfläche ca. 50 m²,Zi. 1
6,selObject_45011437,NEU Obermenzing: Wunderschöne 3-Zimmer-Penthouse-Wohnung,"['Dachgeschosswohnung', '•', 'München', 'Pasing-Obermenzing']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 1.822 €,Wohnfläche ca. 104 m²,Zi. 3
7,selObject_44960355,Wohnung gesucht? Diese 3-Raum-Wohnung sucht neue Miete...,"['Wohnung', '•', 'München', 'Pasing-Obermenzing']","['Balkon', 'EBK']",Miete zzgl. NK 1.825 €,Wohnfläche ca. 82 m²,Zi. 3
8,selObject_44852352,Helle 4-Zimmer-Wohnung mit Südbalkon,"['Etagenwohnung', '•', 'München', 'Pasing-Obermenzing']","['Balkon', 'EBK']",Miete zzgl. NK 1.833 €,Wohnfläche ca. 114 m²,Zi. 4
9,selObject_44422747,Erstbezug mit Tageslichtbad und Südbalkon,"['Etagenwohnung', '•', 'München', 'Berg', 'am', 'Laim']","['Balkon', 'EBK']",Miete zzgl. NK 1.840 €,Wohnfläche ca. 89 m²,Zi. 3
10,selObject_44789750,Möbliert: Exklusive Wohnung in Toplage im Lehel,"['Wohnung', '•', 'München', 'Altstadt-Lehel']",['Balkon'],Miete zzgl. NK 1.840 €,Wohnfläche ca. 80 m²,Zi. 2
11,selObject_44287218,Möbliert: Großzügige 2-Zimmer Wohnung mit Dachterrasse,"['Wohnung', '•', 'München', 'Bogenhausen']",[],Miete zzgl. NK 1.840 €,Wohnfläche ca. 90 m²,Zi. 2
12,selObject_44741566,"Attraktive, modernisierte 2-Zimmer-Wohnung mit Balkon","['Etagenwohnung', '•', 'München', 'Neuhausen-Nymphenburg']","['Balkon', 'EBK']",Miete zzgl. NK 1.840 €,Wohnfläche ca. 80 m²,Zi. 2
13,selObject_44963383,Moderne Maisonette Wohnung mit traumhafter Dachterrass...,"['Maisonette', '•', 'München', 'Aubing-Lochhausen-Langwied']","['Balkon', 'EBK']",Miete zzgl. NK 1.850 €,Wohnfläche ca. 112 m²,Zi. 3
14,selObject_43262413,"3-Zimmer-Wohnung im 3. Obergeschoss mit Balkon, Münche...","['Wohnung', '•', 'München', 'Bogenhausen']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.850 €,Wohnfläche ca. 103 m²,Zi. 3
15,selObject_43264523,Penthouse-Wohnung im 4. Stock mit Sonnenterrasse,"['Penthouse', '•', 'München', 'Bogenhausen']","['Garten', 'EBK']",Miete zzgl. NK 1.850 €,Wohnfläche ca. 103 m²,Zi. 3
16,selObject_44782222,Erstbezug nach Renovierung: Familienfreundliche 4-Zi....,"['Etagenwohnung', '•', 'München', 'Trudering-Riem']",['Garten'],Miete zzgl. NK 1.850 €,Wohnfläche ca. 98 m²,Zi. 4
17,selObject_44895197,Moderne 3-Zimmer-Wohnung in Schwabing,"['Wohnung', '•', 'München', 'Schwabing-Freimann']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.875 €,Wohnfläche ca. 80 m²,Zi. 3
18,selObject_44849806,Möbliert: Toplage Gärtnerplatz,"['Wohnung', '•', 'München', 'Ludwigsvorstadt-Isarvorstadt']",['Balkon'],Miete zzgl. NK 1.880 €,Wohnfläche ca. 75 m²,"Zi. 2,5"
19,selObject_45019796,NEU Möbliert: Designer-Maisonette am Englischen Garten,"['Wohnung', '•', 'München', 'Maxvorstadt']","['NEU', 'NEU']",Miete zzgl. NK 1.880 €,Wohnfläche ca. 82 m²,Zi. 2
20,selObject_44599415,Elegante 3 Zimmer Gartenwohnung in der Menterschwaige,"['Erdgeschosswohnung', '•', 'München', 'Untergiesing-Harlaching']","['Garten', 'EBK']",Miete zzgl. NK 1.890 €,Wohnfläche ca. 111 m²,Zi. 3
