,id,title,bullets,tags,price,area,rooms
0,selObject_45009192,"NEU Zentrales, modernes DG- Apartment (ca. 99,4 m²) in...","['Dachgeschosswohnung', '•', 'München', 'Ludwigsvorstadt-Isarvorstadt']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 1.498 €,Wohnfläche ca. 99 m²,Zi. 1
1,selObject_44327048,Neubau-Erstbezug. Helle 2-Zimmer-Wohnung mit Süd-West...,"['Wohnung', '•', 'München']",['Balkon'],Miete zzgl. NK 1.499 €,Wohnfläche ca. 65 m²,Zi. 2
2,selObject_42373393,Erstbezug | Vollmöblierte Wohnung mit zwei Schlafz/Woh...,"['Wohnung', '•', 'München', 'Thalk.Obersendl.-Forsten-Fürstenr.-Solln']",['Balkon'],Miete zzgl. NK 1.500 €,Wohnfläche ca. 60 m²,Zi. 2
3,selObject_44455444,Helle 3-Zimmer Wohnung im grünen Obersendling!,"['Etagenwohnung', '•', 'München', 'Thalk.Obersendl.-Forsten-Fürstenr.-Solln']",['EBK'],Miete zzgl. NK 1.500 €,Wohnfläche ca. 73 m²,Zi. 3
4,selObject_44740950,* 3 Zimmer * Balkon * direkt am Westpark+++ weitere...,"['Etagenwohnung', '•', 'München', 'Sendling-Westpark']","['Balkon', 'EBK']",Miete zzgl. NK 1.500 €,Wohnfläche ca. 84 m²,Zi. 3
5,selObject_44740781,"3 Zimmer, WG Geeignet, Neuhausen+++ weitere Wohnungen...","['Etagenwohnung', '•', 'München', 'Maxvorstadt']",['Balkon'],Miete zzgl. NK 1.500 €,Wohnfläche ca. 64 m²,Zi. 3
6,selObject_44877270,Schöne 3-Zimmer-Wohnung im Herzen von München - Ludwig...,"['Etagenwohnung', '•', 'München', 'Ludwigsvorstadt-Isarvorstadt']","['Balkon', 'EBK']",Miete zzgl. NK 1.500 €,Wohnfläche ca. 75 m²,Zi. 3
7,selObject_44740773,3 Zimmer WG geeignet mit Balkon+++ weitere Wohnungen...,"['Etagenwohnung', '•', 'München', 'Neuhausen-Nymphenburg']",['Balkon'],Miete zzgl. NK 1.500 €,,Zi. 3
8,selObject_44943034,"TOLLE UND NEUWERTIGE, BARRIEREFREIE 3 ZIMMER WOHNUNG...","['Etagenwohnung', '•', 'München', 'Thalk.Obersendl.-Forsten-Fürstenr.-Solln']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.500 €,Wohnfläche ca. 83 m²,Zi. 3
9,selObject_44951287,WG-geeignet! 3-Zimmer-Wohnung in München,"['Wohnung', '•', 'München', 'Neuhausen-Nymphenburg']",['EBK'],Miete zzgl. NK 1.500 €,Wohnfläche ca. 73 m²,Zi. 3
10,selObject_44130187,Neubau Erstbezug | 2-Zimmer Wohnung mit Dachterrasse...,"['Etagenwohnung', '•', 'München', 'Sendling-Westpark']","['Balkon', 'EBK']",Miete zzgl. NK 1.500 €,Wohnfläche ca. 62 m²,Zi. 2
11,selObject_44908678,MGF-Group: Ab sofort frei! Erdgeschosswohnung mit Terr...,"['Erdgeschosswohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']","['Garten', 'EBK']",Miete zzgl. NK 1.500 €,Wohnfläche ca. 79 m²,Zi. 3
12,selObject_44913614,MGF-Group: Ab sofort frei! Erdgeschosswohnung mit Terr...,"['Erdgeschosswohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']","['Garten', 'EBK']",Miete zzgl. NK 1.500 €,Wohnfläche ca. 79 m²,Zi. 3
13,selObject_44954284,"3,5-Zimmer-Wohnung mit 2 Terrassen + EBK in München...","['Wohnung', '•', 'München', 'Bogenhausen']","['Garten', 'EBK']",Miete zzgl. NK 1.500 €,Wohnfläche ca. 78 m²,"Zi. 3,5"
14,selObject_45005839,NEU Tolle 3 Zimmer DG Wohnung mit 2 Balkonen über den Däch...,"['Wohnung', '•', 'München', 'Trudering-Riem']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.500 €,Wohnfläche ca. 85 m²,Zi. 3
15,selObject_43957991,"München-Au, Kolumbusplatz, 2-Zimmer-Wohnung,möbliert,...","['Wohnung', '•', 'München', 'Au-Haidhausen']",['EBK'],Miete zzgl. NK 1.500 €,Wohnfläche ca. 73 m²,Zi. 2
16,selObject_45017014,NEU !!!EXCLUSIV MÖBLIERT WOHNEN MIT SONNNENTERRASSE!!!,"['Wohnung', '•', 'München', 'Schwabing-Freimann']","['NEU', 'NEU', 'Garten']",Miete zzgl. NK 1.500 €,Wohnfläche ca. 60 m²,Zi. 2
17,selObject_43771524,Schöne 3-Zimmer-Wohnung in Englschalking,"['Etagenwohnung', '•', 'München', 'Bogenhausen']",['Balkon'],"Miete zzgl. NK 1.509,60 €",Wohnfläche ca. 101 m²,Zi. 3
18,selObject_44294106,Dachterrasse und Alpenblick | Neubau 2-Zimmer Wohnung...,"['Etagenwohnung', '•', 'München', 'Sendling-Westpark']","['Balkon', 'EBK']",Miete zzgl. NK 1.510 €,Wohnfläche ca. 63 m²,Zi. 2
19,selObject_44847417,ERSTBEZUG mit spannendem Grundriss!,"['Etagenwohnung', '•', 'München', 'Allach-Untermenzing']",['EBK'],Miete zzgl. NK 1.510 €,Wohnfläche ca. 75 m²,Zi. 3
20,selObject_45019794,NEU Möbliert: Stylische Stadtwohnung mit großem Balkon -...,"['Wohnung', '•', 'München', 'Ludwigsvorstadt-Isarvorstadt']","['NEU', 'NEU', 'Balkon', 'Garten']",Miete zzgl. NK 1.512 €,Wohnfläche ca. 55 m²,Zi. 2
21,selObject_44908025,Neubau - modern gestaltete 2-Zimmer Wohnung im Münchne...,"['Kein', 'Bild']","['Balkon', 'EBK']",Miete zzgl. NK 1.515 €,Wohnfläche ca. 61 m²,Zi. 2
22,selObject_44908019,Neubau - modern gestaltete 2-Zimmer Wohnung im Münchne...,"['Kein', 'Bild']","['Balkon', 'EBK']",Miete zzgl. NK 1.520 €,Wohnfläche ca. 63 m²,Zi. 2
23,selObject_44963651,Möbliert: Nähe Königsplatz: Hochwertige Altbauwohnung,"['Wohnung', '•', 'München', 'Maxvorstadt']",['Balkon'],Miete zzgl. NK 1.520 €,Wohnfläche ca. 80 m²,Zi. 2
24,selObject_44995470,NEU Pandion Reflect - Attraktive 2-Zi-Wohnung mit EBK und...,"['Etagenwohnung', '•', 'München', 'Neuhausen-Nymphenburg']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.520 €,Wohnfläche ca. 67 m²,Zi. 2
25,selObject_44782214,"Bezugsfrei: Attraktive 3-Zi. ETW, ca. 79m² Wfl. mit...","['Etagenwohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']",['Balkon'],Miete zzgl. NK 1.525 €,Wohnfläche ca. 79 m²,Zi. 3
26,selObject_45014528,NEU Top renovierte 4-Zimmer-Wohnung mit Einbauküche,"['Wohnung', '•', 'München', 'Bogenhausen']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.530 €,Wohnfläche ca. 95 m²,Zi. 4
