,id,title,bullets,tags,price,area,rooms
0,selObject_44802752,Möbliert: Hübsches möbliertes Apartment im beliebten...,"['18,87', 'km', '•', 'Wohnung', '•', 'Gräfelfing', 'Lochham']",[],Miete zzgl. NK 712 €,Wohnfläche ca. 20 m²,Zi. 1
1,selObject_44623943,Möbliert: Gräfelfing/Lochham: ruhige 2-Zimmer Wohnung,"['18,87', 'km', '•', 'Wohnung', '•', 'Gräfelfing', 'Lochham']",[],Miete zzgl. NK 992 €,Wohnfläche ca. 40 m²,Zi. 2
2,selObject_44857224,"Möblierte 3,5-Zimmerwhg. in zentraler Lage","['18,92', 'km', '•', 'Erdgeschosswohnung', '•', 'Unterschleißheim', 'Lohhof']","['Garten', 'EBK']",Miete zzgl. NK 1.680 €,Wohnfläche ca. 87 m²,"Zi. 3,5"
3,selObject_45016261,NEU [Lichtdurchflutete|Gemütliche|Charmante] 1-Raum-Wohnun...,"['18,92', 'km', '•', 'Wohnung', '•', 'Planegg', 'Planegg']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 599 €,Wohnfläche ca. 35 m²,Zi. 1
4,selObject_44983432,"NEU 3,5 Zi-Wohnung, 119 qm, incl. Wohnküche und Terrasse...","['18,94', 'km', '•', 'Wohnung', '•', 'Karlsfeld']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 1.620 €,Wohnfläche ca. 119 m²,"Zi. 3,5"
5,selObject_44956897,Wohnen mit Ausblick! Modernisierte 4-Zimmer-Wohnung,"['19,03', 'km', '•', 'Dachgeschosswohnung', '•', 'Planegg', 'Planegg']","['Balkon', 'EBK']",Miete zzgl. NK 1.630 €,Wohnfläche ca. 122 m²,Zi. 4
6,selObject_44734593,Ruhige und großzügige 2-Zimmer Wohnung mit Terrasse...,"['19,31', 'km', '•', 'Erdgeschosswohnung', '•', 'Karlsfeld']",['Garten'],Miete zzgl. NK 1.530 €,Wohnfläche ca. 102 m²,Zi. 2
7,selObject_45017095,"NEU STILVOLL MÖBLIERT MIT GARTEN, KÜCHE & PARKPLATZ","['19,31', 'km', '•', 'Wohnung', '•', 'Unterschleißheim', 'Lohhof']","['NEU', 'NEU', 'Garten']",Miete zzgl. NK 1.500 €,Wohnfläche ca. 61 m²,Zi. 2
8,selObject_44980876,NEU Sonnige 3-Zimmer Wohnung in Karsfeld Nähe MAN/ MTU mit...,"['19,45', 'km', '•', 'Wohnung', '•', 'Karlsfeld']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.200 €,Wohnfläche ca. 78 m²,Zi. 3
9,selObject_44957749,"Neu renovierte 2,5 Zimmer Wohnung mit traumhafter Dach...","['19,47', 'km', '•', 'Dachgeschosswohnung', '•', 'Eching', 'Eching']",[],Miete zzgl. NK 965 €,Wohnfläche ca. 56 m²,"Zi. 2,5"
10,selObject_44976061,NEU Gepflegte 1-Zimmer-Wohnung in Planegg,"['19,53', 'km', '•', 'Etagenwohnung', '•', 'Planegg', 'Planegg']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 665 €,Wohnfläche ca. 43 m²,Zi. 1
11,selObject_44923191,Möbliertes Apartment,"['Kein', 'Bild']",[],Miete zzgl. NK 600 €,Wohnfläche ca. 25 m²,Zi. 1
12,selObject_45016465,NEU IDYLISCHES HEIMGEFÜHL IN ABSOLUT RUHIGER LAGE,"['19,63', 'km', '•', 'Etagenwohnung', '•', 'Karlsfeld']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.420 €,Wohnfläche ca. 74 m²,Zi. 2
13,selObject_44809156,2 1/2 Zimmer Wohnung in Hochparterre zentral nah...,"['Kein', 'Bild']",['Garten'],Miete zzgl. NK 800 €,,"Zi. 2,5"
14,selObject_44998788,"NEU MARTINSRIED SUPERSCHÖNE 3 ZIMMER , 2 BALKONE MIT...","['19,7', 'km', '•', 'Etagenwohnung', '•', 'Planegg', 'Martinsried']","['NEU', 'NEU', 'Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.250 €,Wohnfläche ca. 80 m²,Zi. 3
15,selObject_44156888,Repräsentative Dachgeschoß-Wohnung in Planegg,"['19,83', 'km', '•', 'Dachgeschosswohnung', '•', 'Planegg', 'Planegg']",['EBK'],Miete zzgl. NK 1.050 €,Wohnfläche ca. 70 m²,"Zi. 1,5"
16,selObject_44740596,Lohof - 4 Zimmer WG geeignete Wohnung für 4 Personen++...,"['19,86', 'km', '•', 'Wohnung', '•', 'Unterschleißheim', 'Lohhof']","['Balkon', 'EBK']",Miete zzgl. NK 1.500 €,Wohnfläche ca. 78 m²,Zi. 4
17,selObject_45000026,NEU Möblierte Neubauwohnung in zentraler Lage,"['19,87', 'km', '•', 'Etagenwohnung', '•', 'Unterschleißheim', 'Lohhof']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.450 €,Wohnfläche ca. 80 m²,Zi. 3
18,selObject_44928070,"Helle 2-Zimmerwohnung mit Balkon, provisionsfrei","['Kein', 'Bild']",['Balkon'],Miete zzgl. NK 588 €,Wohnfläche ca. 42 m²,Zi. 2
19,selObject_45005436,NEU *** Ab sofort bezugsfrei *** Wunderschöne neuwertige...,"['19,97', 'km', '•', 'Dachgeschosswohnung', '•', 'Krailling']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 795 €,Wohnfläche ca. 50 m²,Zi. 2
20,selObject_44849685,"Ein halbes Haus (mit Garten, Garage) als Wohnung. Auße...","['20,06', 'km', '•', 'Wohnung', '•', 'Karlsfeld']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.650 €,Wohnfläche ca. 79 m²,Zi. 3
21,selObject_44975739,NEU 4-Zimmer Wohnung im Herzen von Glonn mit Wintergarten,"['20,23', 'km', '•', 'Wohnung', '•', 'Glonn', 'Glonn']","['NEU', 'NEU']",Miete zzgl. NK 2.050 €,Wohnfläche ca. 138 m²,Zi. 4
22,selObject_44954227,Helle 3-Zimmer-Erdgeschoss-Wohnung mit Terrasse,"['20,24', 'km', '•', 'Wohnung', '•', 'Glonn', 'Glonn']",['EBK'],Miete zzgl. NK 1.120 €,Wohnfläche ca. 99 m²,Zi. 3
