,id,title,bullets,tags,price,area,rooms
0,selObject_45012991,NEU Ramersdorf - Helles Wohnambiente mit sonnigem Südbalko...,"['Etagenwohnung', '•', 'München', 'Ramersdorf-Perlach']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.250 €,Wohnfläche ca. 73 m²,Zi. 3
1,selObject_45017602,NEU WOHNTRAUM MIT KÜCHE UND BALKON,"['Etagenwohnung', '•', 'München', 'Schwabing-Freimann']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.250 €,Wohnfläche ca. 58 m²,Zi. 2
2,selObject_44804721,"Luxuriös saniertes, großes Appartement in bester Lage...","['Etagenwohnung', '•', 'München', 'Bogenhausen']",['EBK'],Miete zzgl. NK 1.260 €,Wohnfläche ca. 45 m²,Zi. 1
3,selObject_44477581,"Haidhausen- renoviertes Jugendstilhaus; möblierte,...","['Dachgeschosswohnung', '•', 'München', 'Au-Haidhausen']","['Garten', 'EBK']",Miete zzgl. NK 1.260 €,Wohnfläche ca. 60 m²,Zi. 2
4,selObject_44833570,"ELVIRA! Großhadern/ Hadern, ruhige Lage - Naturnah,...","['Etagenwohnung', '•', 'München', 'Hadern']",['Balkon'],"Miete zzgl. NK 1.264,29 €",Wohnfläche ca. 74 m²,Zi. 3
5,selObject_44764292,"E & Co.- Exklusive, neuwertige 2 Zimmer Wohnung mit...","['Etagenwohnung', '•', 'München', 'Bogenhausen']",['EBK'],Miete zzgl. NK 1.270 €,Wohnfläche ca. 56 m²,Zi. 2
6,selObject_45014418,NEU WALSER: Komplett möbliertes Cityapartment in Schwabing...,"['Etagenwohnung', '•', 'München']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.270 €,Wohnfläche ca. 34 m²,Zi. 1
7,selObject_44967157,NEU WALSER: Komplett möbliertes Cityapartment in Schwabing...,"['Etagenwohnung', '•', 'München', 'Milbertshofen-Am', 'Hart']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.270 €,Wohnfläche ca. 34 m²,Zi. 1
8,selObject_44977372,"NEU Moderne, helle 3-Zimmer-Wohnung mit gemütlicher Loggia","['Etagenwohnung', '•', 'München', 'Trudering-Riem']","['NEU', 'NEU', 'Balkon']","Miete zzgl. NK 1.273,86 €",Wohnfläche ca. 68 m²,Zi. 3
9,selObject_44956327,"ENGEL & VÖLKERS - Großzügige, helle Wohnung mit Blick...","['Etagenwohnung', '•', 'München', 'Ramersdorf-Perlach']","['Balkon', 'EBK']",Miete zzgl. NK 1.275 €,Wohnfläche ca. 77 m²,"Zi. 2,5"
10,selObject_44951906,Gepflegte 3-Zimmer-DG-Wohnung mit Balkon und Einbauküc...,"['Dachgeschosswohnung', '•', 'München', 'Feldmoching-Hasenbergl']","['Balkon', 'EBK']","Miete zzgl. NK 1.279,50 €",Wohnfläche ca. 85 m²,Zi. 3
11,selObject_39172895,1-Zimmer-Apartment mit West-Balkon,"['Wohnung', '•', 'München', 'Schwabing-Freimann']","['Balkon', 'EBK']",Miete inkl. NK 1.280 €,Wohnfläche ca. 38 m²,Zi. 1
12,selObject_44658110,vollmöblierte 2-Zimmer-Wohnung mit Südloggia im begehr...,"['Etagenwohnung', '•', 'München', 'Thalk.Obersendl.-Forsten-Fürstenr.-Solln']","['Balkon', 'EBK']",Miete zzgl. NK 1.280 €,Wohnfläche ca. 52 m²,Zi. 2
13,selObject_44859488,"Möbliert: Begehrte Lage, schöner Blick, neuwertig,...","['Wohnung', '•', 'München', 'Au-Haidhausen']",[],Miete zzgl. NK 1.280 €,Wohnfläche ca. 50 m²,Zi. 2
14,selObject_44677850,Möbliert: Große 2-Zimmer Wohnung am Olympiapark,"['Wohnung', '•', 'München', 'Schwabing-West']",['Balkon'],Miete zzgl. NK 1.280 €,Wohnfläche ca. 75 m²,Zi. 2
15,selObject_44230342,Möbliert: Schöne möblierte Wohnung in Neuhausen,"['Wohnung', '•', 'München', 'Neuhausen-Nymphenburg']",['Balkon'],Miete zzgl. NK 1.280 €,Wohnfläche ca. 48 m²,Zi. 2
16,selObject_44972500,"NEU Möbliert: Harmonische 1,5-Zimmer Wohnung","['Wohnung', '•', 'München', 'Bogenhausen']","['NEU', 'NEU']",Miete zzgl. NK 1.280 €,Wohnfläche ca. 44 m²,"Zi. 1,5"
