,id,title,bullets,tags,price,area,rooms
0,selObject_44239171,"355,28 m2 OG LOFT Betriebsleiterwohnung Alleinlage","['9,14', 'km', '•', 'Dachgeschosswohnung', '•', 'Hohenbrunn']",['EBK'],"Miete zzgl. NK 4.618,64 €",Wohnfläche ca. 355 m²,Zi. 11
1,selObject_44599886,Erstbezug! 2-Zimmer-Wohnung in Landsham/Pliening,"['9,48', 'km', '•', 'Etagenwohnung', '•', 'Pliening', 'Erlmühle']","['Balkon', 'Garten']",Miete zzgl. NK 760 €,Wohnfläche ca. 51 m²,Zi. 2
2,selObject_44599889,2-Zimmer-Wohnung in Landsham/Pliening,"['9,48', 'km', '•', 'Etagenwohnung', '•', 'Pliening', 'Erlmühle']","['Balkon', 'Garten']",Miete zzgl. NK 800 €,Wohnfläche ca. 52 m²,Zi. 2
3,selObject_44599890,2-Zimmer-Erdgeschosswohnung in Landsham/Pliening,"['9,48', 'km', '•', 'Erdgeschosswohnung', '•', 'Pliening', 'Erlmühle']",['Garten'],Miete zzgl. NK 820 €,Wohnfläche ca. 53 m²,Zi. 2
4,selObject_44599887,Helle 3-Zimmer-Dachgeschosswohnung in Landsham/Plienin...,"['9,48', 'km', '•', 'Dachgeschosswohnung', '•', 'Pliening', 'Erlmühle']","['Balkon', 'Garten']",Miete zzgl. NK 1.155 €,Wohnfläche ca. 86 m²,Zi. 3
5,selObject_45014190,NEU Helle 3-Zimmer-Dachgeschosswohnung in Landsham/Plienin...,"['9,48', 'km', '•', 'Dachgeschosswohnung', '•', 'Pliening', 'Erlmühle']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.155 €,Wohnfläche ca. 86 m²,Zi. 3
6,selObject_45000279,NEU ***Heike Borchers Immobilien***Lichtdurchflutetes Heim...,"['9,83', 'km', '•', 'Etagenwohnung', '•', 'Taufkirchen', 'Am', 'Wald']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.350 €,Wohnfläche ca. 81 m²,Zi. 3
7,selObject_44711613,2-Zimmerwohnung,"['10', 'km', '•', 'Erdgeschosswohnung', '•', 'Taufkirchen', 'Bergham']",['Balkon'],Miete zzgl. NK 1.050 €,Wohnfläche ca. 63 m²,Zi. 2
8,selObject_44210142,"Büro, Wohnung und Arbeit in einem - Vermietung an Selb...","['10,17', 'km', '•', 'Dachgeschosswohnung', '•', 'Höhenkirchen-Siegertsbrunn', 'Höhenkirchen']",[],Miete zzgl. NK 1.100 €,Wohnfläche ca. 87 m²,Zi. 2
9,selObject_45011574,NEU 2 Zimmer-Gartenwohnung in Poing direkt am Park,"['10,6', 'km', '•', 'Wohnung', '•', 'Poing', 'Poing']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 770 €,Wohnfläche ca. 55 m²,Zi. 2
10,selObject_44846352,4-Zimmer Wohnung mit Balkon,"['10,71', 'km', '•', 'Wohnung', '•', 'Ismaning', 'Ismaning']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.890 €,Wohnfläche ca. 111 m²,Zi. 4
11,selObject_44955587,1-Zimmer Wohnung mit Terrasse,"['10,71', 'km', '•', 'Wohnung', '•', 'Ismaning', 'Ismaning']","['Garten', 'EBK']",Miete zzgl. NK 819 €,Wohnfläche ca. 34 m²,Zi. 1
12,selObject_44955604,5-Zimmer Wohnung mit zwei Balkonen,"['10,71', 'km', '•', 'Wohnung', '•', 'Ismaning', 'Ismaning']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 2.050 €,Wohnfläche ca. 124 m²,Zi. 5
13,selObject_44955614,5-Zimmer Dachgeschoss-Wohnung,"['10,71', 'km', '•', 'Wohnung', '•', 'Ismaning', 'Ismaning']","['Garten', 'EBK']",Miete zzgl. NK 1.880 €,Wohnfläche ca. 117 m²,Zi. 5
14,selObject_44962128,2-Zimmer Wohnung mit Terrasse,"['10,71', 'km', '•', 'Wohnung', '•', 'Ismaning', 'Ismaning']","['Garten', 'EBK']",Miete zzgl. NK 1.095 €,Wohnfläche ca. 48 m²,Zi. 2
15,selObject_44962134,5-Zimmer Wohnung mit Terrasse,"['10,71', 'km', '•', 'Wohnung', '•', 'Ismaning', 'Ismaning']","['Garten', 'EBK']",Miete zzgl. NK 2.080 €,Wohnfläche ca. 127 m²,Zi. 5
16,selObject_44962132,3-Zimmer Wohnung mit Balkon,"['10,71', 'km', '•', 'Wohnung', '•', 'Ismaning', 'Ismaning']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.430 €,Wohnfläche ca. 79 m²,Zi. 3
17,selObject_44965429,NEU 2-Zimmer Wohnung mit Terrasse,"['10,71', 'km', '•', 'Wohnung', '•', 'Ismaning', 'Ismaning']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 1.085 €,Wohnfläche ca. 48 m²,Zi. 2
18,selObject_44965444,NEU 3-Zimmer-Wohnung mit Balkon,"['Kein', 'Bild']","['NEU', 'NEU', 'Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.390 €,Wohnfläche ca. 75 m²,Zi. 3
19,selObject_44965443,NEU 3-Zimmer Wohnung mit Terrasse,"['10,71', 'km', '•', 'Wohnung', '•', 'Ismaning', 'Ismaning']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 1.500 €,Wohnfläche ca. 87 m²,Zi. 3
