,id,title,bullets,tags,price,area,rooms
0,selObject_44908403,Praktische 1-Zimmer-Wohnung in Schwabing,"['Wohnung', '•', 'München', 'Schwabing-Freimann']","['Garten', 'EBK']",Miete zzgl. NK 620 €,Wohnfläche ca. 32 m²,Zi. 1
1,selObject_44973746,NEU 1-Zimmer-Mietwohnung in Gern,"['Wohnung', '•', 'München', 'Neuhausen-Nymphenburg']","['NEU', 'NEU', 'EBK']",Miete inkl. NK 620 €,Wohnfläche ca. 30 m²,Zi. 1
2,selObject_44979606,NEU ZENTRUM-ALL Inclusive-Möbliert-Single Apartment zum...,"['Apartment', '•', 'München', 'Ludwigsvorstadt-Isarvorstadt']","['NEU', 'NEU', 'Balkon', 'Garten', 'EBK']",Miete zzgl. NK 620 €,Wohnfläche ca. 25 m²,Zi. 1
3,selObject_45007781,NEU Top möbliertes Apartment in Schwabing mit Balkon und...,"['Apartment', '•', 'München', 'Schwabing-West']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 620 €,Wohnfläche ca. 23 m²,Zi. 1
4,selObject_44816039,SOFORT VERFÜGBAR - Singlewohnung mit Balkon und EBK!,"['Wohnung', '•', 'München', 'Berg', 'am', 'Laim']","['Balkon', 'EBK']",Miete zzgl. NK 625 €,Wohnfläche ca. 23 m²,Zi. 1
5,selObject_44997276,"NEU Schönes Appartment in Schwabing - Nähe Nordbad, FH...","['Apartment', '•', 'München', 'Maxvorstadt']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 630 €,Wohnfläche ca. 30 m²,Zi. 1
6,selObject_44941188,1-Zi.-Mietwohnung in München,"['Kein', 'Bild']","['Balkon', 'EBK']",Miete zzgl. NK 635 €,Wohnfläche ca. 34 m²,Zi. 1
7,selObject_44161143,"Zentrales Apartment, absolut ruhig gelegen mit Blick...","['Etagenwohnung', '•', 'München', 'Maxvorstadt']","['Balkon', 'EBK']",Miete zzgl. NK 635 €,Wohnfläche ca. 22 m²,Zi. 1
8,selObject_44786268,Nur für Studierende/Azubis! Komfortables Appartement...,"['Apartment', '•', 'München', 'Ramersdorf-Perlach']","['Balkon', 'Garten']",Miete zzgl. NK 640 €,Wohnfläche ca. 22 m²,Zi. 1
9,selObject_44740581,Nur für Studenten und Azubis mit Nachweis: schönes...,"['Wohnung', '•', 'München', 'Au-Haidhausen']","['Balkon', 'EBK']",Miete zzgl. NK 645 €,Wohnfläche ca. 21 m²,Zi. 1
