,id,title,bullets,tags,price,area,rooms
0,selObject_44956751,"Technologiepark Seefeld - helles, geräumiges Büro im...","['36,13', 'km', '•', 'Wohnung', '•', 'Seefeld', 'Drößling']",[],Preis Auf Anfrage,Wohnfläche ca. 139 m²,Zi. 4
1,selObject_44989169,NEU Whg. im 1. Stock mit Balkon in Ramerberg,"['36,22', 'km', '•', 'Wohnung', '•', 'Ramerberg', 'Reitberg']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.100 €,Wohnfläche ca. 142 m²,"Zi. 4,5"
2,selObject_44897370,Renaissance-Schloss Eurasburg. Residieren statt Wohnen...,"['36,23', 'km', '•', 'Erdgeschosswohnung', '•', 'Eurasburg', 'Eurasburg']","['Garten', 'EBK']",Miete zzgl. NK 4.000 €,Wohnfläche ca. 232 m²,Zi. 4
3,selObject_44725172,3 Zimmerwohnung mit Balkon - ruhige Lage!,"['36,3', 'km', '•', 'Etagenwohnung', '•', 'Haag', 'Rosenberg']",['EBK'],Miete zzgl. NK 850 €,Wohnfläche ca. 100 m²,Zi. 3
4,selObject_45014453,"NEU Gepflegte 4,5-Zimmer-Wohnung mit 2 Balkonen im Herzen...","['36,33', 'km', '•', 'Wohnung', '•', 'Rott', 'Rott']","['NEU', 'NEU', 'Balkon', 'Garten']",Miete zzgl. NK 995 €,Wohnfläche ca. 125 m²,"Zi. 4,5"
5,selObject_44376220,Niedrigenergiewohnung mit Dachterrasse in ruhiger Lage,"['36,61', 'km', '•', 'Dachgeschosswohnung', '•', 'Langenbach', 'Oberhummel']",[],Miete zzgl. NK 1.020 €,Wohnfläche ca. 85 m²,Zi. 3
6,selObject_43712830,Große Dreizimmer-Niedrigenergiewohnung in schöner Lage,"['36,61', 'km', '•', 'Etagenwohnung', '•', 'Langenbach', 'Oberhummel']",['Balkon'],Miete zzgl. NK 1.090 €,Wohnfläche ca. 91 m²,Zi. 3
7,selObject_44972430,NEU Schöne 3-Zimmer-Wohnung ab 01.09.2021 in Dorfen zu...,"['36,71', 'km', '•', 'Apartment', '•', 'Dorfen', 'Oberdorfen']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.018 €,Wohnfläche ca. 95 m²,Zi. 3
8,selObject_44925184,Teilmöblierte 2- Zimmerwohnung in Langenbach,"['36,81', 'km', '•', 'Wohnung', '•', 'Langenbach', 'Langenbach']",[],Miete zzgl. NK 450 €,Wohnfläche ca. 40 m²,Zi. 2
9,selObject_44805825,"Gemütliche, frisch renovierte, große Wohnung","['37,02', 'km', '•', 'Etagenwohnung', '•', 'Haag', 'Haag']",[],Miete zzgl. NK 855 €,Wohnfläche ca. 95 m²,"Zi. 2,5"
10,selObject_44189338,Wunderschöne 3 Zimmer Dachgeschoss Neubau Wohnung mit...,"['37,12', 'km', '•', 'Dachgeschosswohnung', '•', 'Langenbach', 'Langenbach']",['Balkon'],Miete zzgl. NK 800 €,Wohnfläche ca. 65 m²,Zi. 3
11,selObject_44975861,NEU Gut geschnittene 3-Zimmer-Wohnung in Kirchdorf,"['37,26', 'km', '•', 'Etagenwohnung', '•', 'Kirchdorf', 'Kirchdorf']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 985 €,Wohnfläche ca. 82 m²,Zi. 3
12,selObject_44849643,"Tolle, ruhige 4-Zimmer-Wohnung mit Blick aufs Ampertal","['37,32', 'km', '•', 'Etagenwohnung', '•', 'Kirchdorf', 'Kirchdorf']",['Balkon'],Miete zzgl. NK 1.050 €,Wohnfläche ca. 108 m²,Zi. 4
13,selObject_44422362,Ruhig gelegene Dreizimmerwohnung mit Einbauküche,"['37,39', 'km', '•', 'Etagenwohnung', '•', 'Langenpreising', 'Zustorf']",['Balkon'],Miete zzgl. NK 750 €,Wohnfläche ca. 80 m²,Zi. 3
14,selObject_44618356,Eine helle Wohnung - kurzfristig zu beziehen,"['37,53', 'km', '•', 'Etagenwohnung', '•', 'Haag', 'Haag']","['Balkon', 'EBK']",Miete zzgl. NK 730 €,Wohnfläche ca. 70 m²,Zi. 3
15,selObject_44741808,Traumwohnung mit Eckbadewanne und Fußbodenheizung,"['37,6', 'km', '•', 'Etagenwohnung', '•', 'Langenbach', 'Niederhummel']","['Balkon', 'EBK']",Miete zzgl. NK 450 €,Wohnfläche ca. 45 m²,Zi. 2
16,selObject_44985264,NEU Möbliertes Zimmer nahe Flughafen,"['37,62', 'km', '•', 'Etagenwohnung', '•', 'Langenbach', 'Niederhummel']","['NEU', 'NEU']",Miete zzgl. NK 270 €,Wohnfläche ca. 12 m²,Zi. 1
17,selObject_45011518,NEU Neu renoviert & komplett eingerichtet!,"['37,91', 'km', '•', 'Wohnung', '•', 'Markt', 'Indersdorf', 'Langenpettenbach']","['NEU', 'NEU']",Miete zzgl. NK 245 €,Wohnfläche ca. 20 m²,Zi. 1
18,selObject_44970867,NEU Kinderfreundliche Lage! Helle und große 4-Zi.-Maisonet...,"['37,92', 'km', '•', 'Maisonette', '•', 'Dorfen', 'Dorfen']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.140 €,Wohnfläche ca. 90 m²,Zi. 4
19,selObject_44832042,Wohnung am Stadtpark in Dorfen! Großzügige 3-Zi-Whg....,"['38,32', 'km', '•', 'Etagenwohnung', '•', 'Dorfen', 'Dorfen']","['Balkon', 'EBK']",Miete zzgl. NK 860 €,Wohnfläche ca. 78 m²,Zi. 3
20,selObject_45014045,NEU Moderne 3-Zimmer-Wohnung mit Balkon im Dachgeschoss -...,"['38,69', 'km', '•', 'Dachgeschosswohnung', '•', 'Miesbach', 'Miesbach']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.150 €,Wohnfläche ca. 70 m²,Zi. 3
21,selObject_44862995,Neu mit Einbauküche - Leben im Stadtzentrum,"['38,71', 'km', '•', 'Erdgeschosswohnung', '•', 'Dorfen', 'Dorfen']",['EBK'],Miete zzgl. NK 810 €,Wohnfläche ca. 59 m²,Zi. 2
22,selObject_44862997,Erstbezug mit Süd-Balkon im Zentrum,"['38,71', 'km', '•', 'Etagenwohnung', '•', 'Dorfen', 'Dorfen']",[],Miete zzgl. NK 680 €,Wohnfläche ca. 54 m²,Zi. 2
