,id,title,bullets,tags,price,area,rooms
0,selObject_44696260,"Gauting, Luitpoldstr. NB 2-Zi DG Whg m. EBK, Duschbad","['23,35', 'km', '•', 'Dachgeschosswohnung', '•', 'Gauting', 'Gauting']",['EBK'],Miete zzgl. NK 800 €,Wohnfläche ca. 37 m²,Zi. 2
1,selObject_44705225,"2-Zimmer-Wohnung mit 56 m² Wfl. in der 2. Etage, Bj....","['23,35', 'km', '•', 'Loft-Studio-Atelier', '•', 'Dachau', 'Dachau']","['Balkon', 'EBK']",Miete zzgl. NK 680 €,Wohnfläche ca. 56 m²,Zi. 2
2,selObject_44985986,NEU Dachau Stadt gepflegte 2-Zimmer-DG -Wohnung,"['Kein', 'Bild']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 790 €,Wohnfläche ca. 60 m²,Zi. 2
3,selObject_44983500,NEU # Bestlage in Dachau # TOP Zustand # 3 Zi.-Whg. inkl....,"['23,44', 'km', '•', 'Wohnung', '•', 'Dachau', 'Dachau']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.200 €,Wohnfläche ca. 78 m²,Zi. 3
4,selObject_44734948,Attraktive Wohnung im Münchner Süden mit wunderbarem...,"['23,59', 'km', '•', 'Dachgeschosswohnung', '•', 'Kloster', 'Schäftlarn']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.660 €,Wohnfläche ca. 135 m²,"Zi. 2,5"
5,selObject_44887204,2-Zimmer-Terrassen-Wohnung in Dachau Süd,"['23,61', 'km', '•', 'Wohnung', '•', 'Dachau', 'Dachau']",['EBK'],Miete zzgl. NK 890 €,Wohnfläche ca. 67 m²,Zi. 2
6,selObject_44779570,"Tolles, voll möbliertes Appartement: Terrasse und klei...","['23,63', 'km', '•', 'Erdgeschosswohnung', '•', 'Dachau', 'Dachau']","['Garten', 'EBK']",Miete zzgl. NK 735 €,Wohnfläche ca. 39 m²,Zi. 1
7,selObject_44861490,Möbliertes Wohnen: Hier ist alles inklusiv!,"['23,63', 'km', '•', 'Etagenwohnung', '•', 'Germering', 'Germering']","['Balkon', 'EBK']","Miete zzgl. NK 1.212,90 €",Wohnfläche ca. 50 m²,Zi. 2
8,selObject_44826075,PREMIUM-WOHNEN IN GERMERING - 3-Zi-Whg. mit großer...,"['23,64', 'km', '•', 'Erdgeschosswohnung', '•', 'Germering', 'Unterpfaffenhofen']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 2.360 €,Wohnfläche ca. 118 m²,Zi. 3
9,selObject_44826079,PREMIUM-WOHNEN IN GERMERING - 3-Zi.-Etagen-Whg. mit...,"['23,64', 'km', '•', 'Wohnung', '•', 'Germering', 'Unterpfaffenhofen']","['Balkon', 'EBK']",Miete zzgl. NK 2.374 €,Wohnfläche ca. 119 m²,Zi. 3
