,id,title,bullets,tags,price,area,rooms
0,selObject_44562200,MAXVORSTADT: Erzgießereistr. geräumiges App. ca. 42 m²...,"['Dachgeschosswohnung', '•', 'München', 'Maxvorstadt']",['EBK'],Miete zzgl. NK 970 €,Wohnfläche ca. 42 m²,Zi. 1
1,selObject_44953015,Schicke Möbel und tolle Lage!,"['Etagenwohnung', '•', 'München', 'Untergiesing-Harlaching']","['Balkon', 'EBK']","Miete zzgl. NK 975,15 €",Wohnfläche ca. 35 m²,"Zi. 1,5"
2,selObject_44663875,Schöne helle 1 Zimmer Wohnung am Gasteig,"['Apartment', '•', 'München', 'Au-Haidhausen']",['Balkon'],"Miete zzgl. NK 978,75 €",Wohnfläche ca. 36 m²,Zi. 1
3,selObject_44774331,München/Sendling- Schicke -1-Zimmer-Terrassenwohnung...,"['Erdgeschosswohnung', '•', 'München', 'Ludwigsvorstadt-Isarvorstadt']",['EBK'],Miete zzgl. NK 980 €,Wohnfläche ca. 40 m²,Zi. 1
4,selObject_44999131,"NEU An Paar oder Einzelperson: Möblierte, helle 2 Zimmer...","['Apartment', '•', 'München', 'Berg', 'am', 'Laim']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 980 €,Wohnfläche ca. 31 m²,Zi. 2
5,selObject_44359108,Möbliert: 6 Gehminuten zur U-Bahn U2/U8 Josephsplatz,"['Wohnung', '•', 'München', 'Schwabing-West']",[],Miete zzgl. NK 984 €,Wohnfläche ca. 30 m²,"Zi. 1,5"
6,selObject_44299707,Vollmöbliertes Appartement mit Süd-Balkon in ruhiger...,"['Apartment', '•', 'München', 'Schwabing-West']","['Balkon', 'EBK']",Miete zzgl. NK 988 €,Wohnfläche ca. 40 m²,Zi. 1
7,selObject_44524350,"MAIER - Neues Sendling: Neubau! Appartement mit EBK,...","['Etagenwohnung', '•', 'München', 'Thalk.Obersendl.-Forsten-Fürstenr.-Solln']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 990 €,Wohnfläche ca. 41 m²,Zi. 1
8,selObject_44201026,KAINZ-IMMO.DE - Möblierte 1-Zimmer-Wohnung zur Miete...,"['Etagenwohnung', '•', 'München', 'Ramersdorf-Perlach']",['EBK'],Miete zzgl. NK 990 €,Wohnfläche ca. 31 m²,Zi. 1
9,selObject_43719464,HEGERICH: Erstbezug mit traumhaftem Blick über München,"['Etagenwohnung', '•', 'München', 'Bogenhausen']",['EBK'],Miete zzgl. NK 990 €,Wohnfläche ca. 54 m²,Zi. 2
10,selObject_43306582,Möbliert: Möblierte Wohnung in Sendling,"['Wohnung', '•', 'München', 'Sendling-Westpark']",[],Miete inkl. NK 990 €,Wohnfläche ca. 33 m²,Zi. 1
11,selObject_43719466,HEGERICH: Erstbezug mit traumhaftem Blick über München,"['Etagenwohnung', '•', 'München', 'Bogenhausen']",['EBK'],Miete zzgl. NK 990 €,Wohnfläche ca. 54 m²,Zi. 1
12,selObject_44965050,"NEU Voll ausgestattete, hochwertig möblierte 1,5-Zi-Wohnun...","['Etagenwohnung', '•', 'München', 'Trudering-Riem']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 990 €,Wohnfläche ca. 40 m²,"Zi. 1,5"
13,selObject_44950962,Home s-elect S | 42m² 1 Zimmer Wohnung mit Loggia und...,"['Etagenwohnung', '•', 'München', 'Berg', 'am', 'Laim']",['Balkon'],Miete zzgl. NK 990 €,Wohnfläche ca. 42 m²,Zi. 1
14,selObject_44998914,NEU Am Westpark! 2-Zimmer EG-Wohnung mit Gartenterrasse...,"['Erdgeschosswohnung', '•', 'München', 'Sendling-Westpark']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 990 €,Wohnfläche ca. 65 m²,Zi. 2
15,selObject_44848567,"Großhadern- Nh. Klinikum, absolut ruhige, renovierte...","['Etagenwohnung', '•', 'München', 'Hadern']","['Balkon', 'Garten']",Miete zzgl. NK 990 €,Wohnfläche ca. 61 m²,Zi. 2
16,selObject_44981268,NEU Neubau mit EBK: schöne 2-Zimmer-Wohnung am Truderinger...,"['Wohnung', '•', 'München', 'Ramersdorf-Perlach']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 990 €,Wohnfläche ca. 45 m²,Zi. 2
