,id,title,bullets,tags,price,area,rooms
0,selObject_44848872,EXKLUSIVE GARTENWOHNUNG IN BESTLAGE VON ALT-SOLLN,"['Wohnung', '•', 'München', 'Thalk.Obersendl.-Forsten-Fürstenr.-Solln']","['Garten', 'EBK']",Miete zzgl. NK 6.950 €,Wohnfläche ca. 272 m²,Zi. 7
1,selObject_44884040,Erstbezug nach Sanierung: Exklusive Villen-Maisonette...,"['Erdgeschosswohnung', '•', 'München', 'Pasing-Obermenzing']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 7.450 €,Wohnfläche ca. 266 m²,Zi. 5
2,selObject_29282564,Herrschaftliche Altbauwohnung (teilgewerbl. nutzbar)...,"['Etagenwohnung', '•', 'München', 'Altstadt-Lehel']","['Balkon', 'EBK']",Miete zzgl. NK 8.600 €,Wohnfläche ca. 344 m²,"Zi. 7,5"
3,selObject_44664630,Exklusives Dachgeschoss mit großer Dachterrasse u.Weit...,"['Dachgeschosswohnung', '•', 'München', 'Au-Haidhausen']",['EBK'],Miete zzgl. NK 9.000 €,Wohnfläche ca. 427 m²,Zi. 7
4,selObject_44565425,"Prachtvolle, elegante und luxuriös möblierte Beletage...","['Wohnung', '•', 'München', 'Bogenhausen']","['Balkon', 'EBK']",Miete zzgl. NK 12.500 €,Wohnfläche ca. 250 m²,Zi. 5
5,selObject_43057759,1-Zimmer Mikroapartments in München zu vermieten,"['Apartment', '•', 'München', 'Ramersdorf-Perlach']","['Balkon', 'EBK']",Preis Auf Anfrage,Wohnfläche ca. 20 m²,Zi. 1
6,selObject_44879061,WIR SUCHEN FÜR SIE MIT ERFOLG 1- Zimmerwohnung...,"['Wohnung', '•', 'München', 'Sendling']",[],Preis Auf Anfrage,,
7,selObject_44762883,All incl.: Singletraum in ruhiger Lage mit Wellnessber...,"['3,2', 'km', '•', 'Souterrainwohnung', '•', 'Haar', 'Salmdorf']",['EBK'],Miete zzgl. NK 690 €,Wohnfläche ca. 40 m²,Zi. 1
8,selObject_45011081,NEU Haar: Schöne Aussichten garantiert: 2-Zimmer-Wohnung...,"['3,22', 'km', '•', 'Etagenwohnung', '•', 'Haar', 'Haar']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.200 €,Wohnfläche ca. 61 m²,Zi. 2
9,selObject_44955074,"Voll möblierte Wohnung, 2-Zi., hell, ruhig, fußläufig...","['4,02', 'km', '•', 'Wohnung', '•', 'Haar', 'Haar']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 950 €,Wohnfläche ca. 50 m²,Zi. 2
10,selObject_44975922,"NEU Neuwertige, teilmöblierte 3-Zimmer-DG-Wohnung mit Balk...","['4,47', 'km', '•', 'Wohnung', '•', 'Feldkirchen', 'Feldkirchen']","['NEU', 'NEU', 'Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.250 €,Wohnfläche ca. 58 m²,Zi. 3
11,selObject_43620595,Living-Haar Whg. 39 / Neubau! 1-Zimmer-Wohnung mit...,"['4,49', 'km', '•', 'Wohnung', '•', 'Haar', 'Gronsdorf']",['EBK'],Miete zzgl. NK 1.174 €,Wohnfläche ca. 50 m²,Zi. 2
