,id,title,bullets,tags,price,area,rooms
0,selObject_44911964,Ganztags die Sonne in der Wohnung! Neubau 2 Zimmer mit...,"['Wohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.590 €,Wohnfläche ca. 76 m²,Zi. 2
1,selObject_44972508,NEU Möbliert: 3-Zimmer-Familienwohnung (2 Schlafzimmer),"['Wohnung', '•', 'München', 'Obergiesing']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.592 €,Wohnfläche ca. 71 m²,Zi. 3
2,selObject_44782205,"Bezugsfrei: Attraktive 3-Zi. ETW, ca. 84m² Wfl. mit...","['Etagenwohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']",['Balkon'],Miete zzgl. NK 1.595 €,Wohnfläche ca. 84 m²,Zi. 3
3,selObject_44782208,"Bezugsfrei: Attraktive 3-Zi. ETW, ca. 82m² Wfl. mit...","['Etagenwohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']",['Balkon'],Miete zzgl. NK 1.595 €,Wohnfläche ca. 82 m²,Zi. 3
4,selObject_44687081,Ankommen-Wohlfühlen. Exklusiv komplett ausgestattetes...,"['Wohnung', '•', 'München']",['EBK'],Miete zzgl. NK 1.600 €,Wohnfläche ca. 39 m²,Zi. 1
5,selObject_44782195,"Bezugsfrei: Attraktive 3-Zi. ETW, ca. 80m² Wfl. mit...","['Etagenwohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']",['Balkon'],Miete zzgl. NK 1.600 €,Wohnfläche ca. 80 m²,Zi. 3
6,selObject_44831248,"Helle 3,5-Zimmer-Wohnung in München - Johanneskirchen","['Etagenwohnung', '•', 'München', 'Bogenhausen']",['Balkon'],Miete zzgl. NK 1.600 €,Wohnfläche ca. 85 m²,"Zi. 3,5"
7,selObject_44839413,Gut geschnittene 3 Zimmer Wohnung mit Balkon und TFG...,"['Etagenwohnung', '•', 'München', 'Laim']","['Balkon', 'Garten']",Miete zzgl. NK 1.600 €,Wohnfläche ca. 83 m²,Zi. 3
8,selObject_44948101,"Sonnige großzügige 2,5-Zi.-Wohnung, 78 m², Balkon,...","['Kein', 'Bild']",['Balkon'],Miete zzgl. NK 1.600 €,Wohnfläche ca. 78 m²,"Zi. 2,5"
9,selObject_44961154,"Großzügige, kernsanierte 3-Zi-Wohnung mit umlaufendem...","['Wohnung', '•', 'München', 'Sendling-Westpark']","['Balkon', 'EBK']",Miete zzgl. NK 1.600 €,Wohnfläche ca. 96 m²,Zi. 3
10,selObject_44396528,Möbliert: Geschmackvoll möblierte 3-Zimmer-Wohnung,"['Wohnung', '•', 'München', 'Thalk.Obersendl.-Forsten-Fürstenr.-Solln']",['Balkon'],Miete zzgl. NK 1.600 €,Wohnfläche ca. 60 m²,Zi. 3
11,selObject_44977099,NEU 3 Zi.-Wohnung mit Terrasse und EBK mit viel Grün in...,"['Erdgeschosswohnung', '•', 'München', 'Trudering-Riem']","['NEU', 'NEU', 'Balkon', 'Garten', 'EBK']",Miete zzgl. NK 1.600 €,Wohnfläche ca. 81 m²,Zi. 3
12,selObject_44277932,Sanierte 3 ZKB inkl. EBK,"['Etagenwohnung', '•', 'München', 'Moosach']","['Balkon', 'EBK']",Miete zzgl. NK 1.600 €,Wohnfläche ca. 75 m²,Zi. 3
13,selObject_44789738,Möbliert: Ruhig und grün gelegen - am Hogenbergplatz,"['Wohnung', '•', 'München', 'Laim']",['Balkon'],Miete zzgl. NK 1.600 €,Wohnfläche ca. 67 m²,Zi. 3
14,selObject_44954152,Erstbeug nach Renovierung! 100 qm Maisonette-Wohnung...,"['Dachgeschosswohnung', '•', 'München', 'Maxvorstadt']",[],Miete zzgl. NK 1.600 €,Wohnfläche ca. 104 m²,Zi. 2
15,selObject_45011173,NEU Einziehen und wohlfühlen! Lichtdurchflutete 4-Zimmerwo...,"['Etagenwohnung', '•', 'München', 'Ramersdorf-Perlach']","['NEU', 'NEU']",Miete zzgl. NK 1.600 €,Wohnfläche ca. 114 m²,Zi. 4
16,selObject_45012749,NEU Moderne Wohnung mit Terrasse in München-Giesing,"['Wohnung', '•', 'München', 'Ramersdorf-Perlach']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.600 €,Wohnfläche ca. 103 m²,Zi. 3
17,selObject_44989227,NEU HEGERICH: Erstbezug 3-Zimmer Neubauwohnung in München-...,"['Etagenwohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.600 €,Wohnfläche ca. 85 m²,Zi. 3
18,selObject_45002063,NEU Möbliert: Elegante Wohnung mit schönem Wintergarten,"['Wohnung', '•', 'München', 'Sendling']","['NEU', 'NEU']",Miete zzgl. NK 1.600 €,Wohnfläche ca. 82 m²,"Zi. 2,5"
19,selObject_45008502,NEU 3-Zimmer-Harmonie: Was für ein Wohnzimmer!,"['Etagenwohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 1.605 €,Wohnfläche ca. 90 m²,Zi. 3
20,selObject_44782192,"Bezugsfrei: Attraktive 3-Zi. ETW, ca. 84m² Wfl. mit...","['Etagenwohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']",['Balkon'],Miete zzgl. NK 1.610 €,Wohnfläche ca. 84 m²,Zi. 3
21,selObject_44928974,Erstbezug mit EBK: moderne und ansprechende 3-Zimmer-W...,"['Wohnung', '•', 'München', 'Allach-Untermenzing']","['Balkon', 'EBK']",Miete zzgl. NK 1.610 €,Wohnfläche ca. 88 m²,Zi. 3
22,selObject_44782207,"Bezugsfrei: Attraktive 3-Zi. ETW, ca. 81m² Wfl. mit...","['Etagenwohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']",['Balkon'],Miete zzgl. NK 1.615 €,Wohnfläche ca. 80 m²,Zi. 3
23,selObject_44539280,Entspanntes Wohnen mit EBK + Balkon in München,"['Etagenwohnung', '•', 'München', 'Ramersdorf-Perlach']","['Balkon', 'EBK']","Miete zzgl. NK 1.619,90 €",Wohnfläche ca. 85 m²,Zi. 3
24,selObject_44782201,"Bezugsfrei: Attraktive 3-Zi. ETW, ca. 86m² Wfl. EG mit...","['Erdgeschosswohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']",[],Miete zzgl. NK 1.625 €,Wohnfläche ca. 82 m²,Zi. 3
25,selObject_44782215,"Bezugsfrei: Attraktive 3-Zi. ETW, ca. 84m² Wfl. mit...","['Etagenwohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']",['Balkon'],Miete zzgl. NK 1.625 €,Wohnfläche ca. 84 m²,Zi. 3
26,selObject_44782199,"Bezugsfrei: Attraktive 3-Zi. ETW, ca. 80m² Wfl. mit...","['Etagenwohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']",['Balkon'],Miete zzgl. NK 1.630 €,Wohnfläche ca. 80 m²,Zi. 3
