,id,title,bullets,tags,price,area,rooms
0,selObject_43522274,"Möbliert: Individuelle, hochwertige 4 Zimmer Wohnung","['Wohnung', '•', 'München', 'Hadern']",['Balkon'],Miete zzgl. NK 2.160 €,Wohnfläche ca. 100 m²,Zi. 4
1,selObject_44189744,Toll geschnittene Wohnung mit 2 Bädern und Südbalkon,"['Etagenwohnung', '•', 'München', 'Berg', 'am', 'Laim']","['Balkon', 'EBK']",Miete zzgl. NK 2.190 €,Wohnfläche ca. 124 m²,Zi. 5
2,selObject_44687063,Ankommen-Wohlfühlen. Exklusiv komplett ausgestattetes...,"['Wohnung', '•', 'München']","['Balkon', 'EBK']",Miete zzgl. NK 2.200 €,Wohnfläche ca. 55 m²,Zi. 1
3,selObject_44947073,4 Zimmer Altbauwohnung in begehrter Lage im Lehel !,"['Wohnung', '•', 'München', 'Altstadt-Lehel']",['EBK'],Miete zzgl. NK 2.200 €,Wohnfläche ca. 82 m²,Zi. 4
4,selObject_44947513,4Zi WG Wohnung zwischen Sendlinger Tor und Hbf - weit...,"['Apartment', '•', 'München', 'Ludwigsvorstadt-Isarvorstadt']",['Balkon'],Miete zzgl. NK 2.200 €,Wohnfläche ca. 96 m²,Zi. 4
5,selObject_44310575,Rooftop Flair und Alpenblick | Neubau 3-Zimmer Wohnung...,"['Etagenwohnung', '•', 'München', 'Sendling-Westpark']","['Balkon', 'EBK']",Miete zzgl. NK 2.200 €,Wohnfläche ca. 95 m²,Zi. 3
6,selObject_44415848,Möbliert: Ruhig und mit Garten,"['Wohnung', '•', 'München', 'Ramersdorf-Perlach']",['Garten'],Miete zzgl. NK 2.200 €,Wohnfläche ca. 120 m²,Zi. 4
7,selObject_44963675,"Möbliert: ""The Seven"" Premiumobjekt in bester Lage","['Wohnung', '•', 'München', 'Altstadt-Lehel']",['Balkon'],Miete zzgl. NK 2.200 €,Wohnfläche ca. 55 m²,Zi. 2
8,selObject_44993292,"NEU Möblierte, ruhig gelegene 3-Zimmer-Wohnung mit 2 Balko...","['Apartment', '•', 'München', 'Laim']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete inkl. NK 2.200 €,Wohnfläche ca. 81 m²,Zi. 3
9,selObject_42401411,"Wundeschön, möblierte DGW mit Kamin zum Innenhof im...","['Dachgeschosswohnung', '•', 'München', 'Moosach']",['EBK'],Miete zzgl. NK 2.200 €,Wohnfläche ca. 115 m²,Zi. 3
10,selObject_43922645,"Masterbedroom, Wannenbad, Gäste-WC und Südbalkon","['Etagenwohnung', '•', 'München', 'Berg', 'am', 'Laim']","['Balkon', 'EBK']",Miete zzgl. NK 2.210 €,Wohnfläche ca. 116 m²,Zi. 4
11,selObject_44926931,3 Zimmer Wohnung möbliert in Haidhausen / 3 room apart...,"['Wohnung', '•', 'München', 'Au-Haidhausen']","['Balkon', 'EBK']",Miete zzgl. NK 2.215 €,Wohnfläche ca. 90 m²,Zi. 3
12,selObject_44006362,"Ganz oben mit EBK, Südbalkon und privatem Dachterrasse...","['Penthouse', '•', 'München', 'Berg', 'am', 'Laim']","['Balkon', 'EBK']",Miete zzgl. NK 2.240 €,Wohnfläche ca. 113 m²,Zi. 3
13,selObject_44849770,Möbliert: Wohnen im beliebten Univiertel in der Maxvor...,"['Wohnung', '•', 'München', 'Maxvorstadt']",['Balkon'],Miete zzgl. NK 2.240 €,Wohnfläche ca. 100 m²,"Zi. 4,5"
14,selObject_44306277,Möbliert: Sehr schöne Familienwohnung (Neubau 2013),"['Wohnung', '•', 'München', 'Thalk.Obersendl.-Forsten-Fürstenr.-Solln']",['Balkon'],Miete zzgl. NK 2.240 €,Wohnfläche ca. 92 m²,Zi. 4
15,selObject_43318796,Exklusive möblierte 3-Zimmer-Wohnung in München-Bogen...,"['Etagenwohnung', '•', 'München', 'Bogenhausen']","['Balkon', 'EBK']",Miete zzgl. NK 2.250 €,Wohnfläche ca. 101 m²,Zi. 3
16,selObject_44425924,Lichterfüllte 3-Zimmer-Altbauwohnung in ruhiger Toplag...,"['Etagenwohnung', '•', 'München', 'Schwabing-Freimann']",[],Miete zzgl. NK 2.250 €,Wohnfläche ca. 107 m²,Zi. 3
17,selObject_44256761,Altes Sendling am Valleypark - Neubau/Erstbezug - 4...,"['Etagenwohnung', '•', 'München', 'Sendling']",['Balkon'],Miete zzgl. NK 2.250 €,Wohnfläche ca. 98 m²,Zi. 4
18,selObject_44719934,ruhige luxuriöse 3 Zimmer Wohnung Moosach,"['Etagenwohnung', '•', 'München', 'Moosach']","['Balkon', 'EBK']",Miete zzgl. NK 2.250 €,Wohnfläche ca. 136 m²,Zi. 3
19,selObject_45017792,NEU Begehrtes München-Haidhausen am Bordeauxplatz: Excl. &...,"['Etagenwohnung', '•', 'München', 'Au-Haidhausen']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 2.250 €,Wohnfläche ca. 75 m²,Zi. 2
20,selObject_44938160,"Wunderschöne, sanierte 4,5 Zi.-Wohnung: In der Au nahe...","['Etagenwohnung', '•', 'München', 'Au-Haidhausen']",['EBK'],Miete zzgl. NK 2.260 €,Wohnfläche ca. 121 m²,"Zi. 4,5"
21,selObject_44849765,Möbliert: Moderne 3-Zimmer-Familienwohnung,"['Wohnung', '•', 'München', 'Schwabing-West']",['Balkon'],Miete zzgl. NK 2.280 €,Wohnfläche ca. 85 m²,Zi. 3
22,selObject_44656691,Möbliert: Neuwertig möblierte 4-Zimmer Wohnung,"['Wohnung', '•', 'München', 'Sendling']",['Balkon'],Miete zzgl. NK 2.280 €,Wohnfläche ca. 110 m²,Zi. 4
23,selObject_44908009,Neubau - modern gestaltete 2-Zimmer Wohnung im Münchne...,"['Kein', 'Bild']","['Balkon', 'EBK']",Miete zzgl. NK 2.290 €,Wohnfläche ca. 89 m²,Zi. 3
24,selObject_44189676,Exklusive 4-Zimmer-Wohnung mit großer Fensterfront,"['Etagenwohnung', '•', 'München', 'Berg', 'am', 'Laim']","['Balkon', 'EBK']",Miete zzgl. NK 2.290 €,Wohnfläche ca. 132 m²,Zi. 4
