,id,title,bullets,tags,price,area,rooms
0,selObject_44987295,NEU Ihre eigene DG-Wohnung mit Blick ins Grüne,"['44', 'km', '•', 'Dachgeschosswohnung', '•', 'Dorfen', 'Grüntegernbach']","['NEU', 'NEU']",Miete zzgl. NK 690 €,Wohnfläche ca. 66 m²,Zi. 3
1,selObject_44974681,NEU 1-Zimmer-Wohnung im 1. Obergeschoss,"['Kein', 'Bild']","['NEU', 'NEU']",Miete zzgl. NK 400 €,Wohnfläche ca. 20 m²,Zi. 1
2,selObject_44574711,Exklusive Penthouse-Wohnung mit Dachterrasse in der...,"['44,26', 'km', '•', 'Penthouse', '•', 'Rosenheim', 'Innenstadt']",['EBK'],Miete zzgl. NK 2.250 €,Wohnfläche ca. 238 m²,"Zi. 3,5"
3,selObject_41752210,helle 3-Zimmer-Wohnung in Buch am Erlbach (Whg 4),"['44,29', 'km', '•', 'Wohnung', '•', 'Buch', 'Buch']",['EBK'],Miete zzgl. NK 1.025 €,Wohnfläche ca. 79 m²,Zi. 3
4,selObject_44299331,"Zentral gelegene 3-Zi.-Whg./Kaiserstr., 4. OG/DG mit...","['Kein', 'Bild']","['Balkon', 'EBK']",Miete zzgl. NK 1.295 €,Wohnfläche ca. 92 m²,Zi. 3
5,selObject_45005310,"NEU *** Dachgeschoss Wohnung 72,88 qm ***","['44,34', 'km', '•', 'Wohnung', '•', 'Moosburg', 'Moosburg']","['NEU', 'NEU', 'Balkon', 'EBK']","Miete zzgl. NK 826,50 €",Wohnfläche ca. 73 m²,"Zi. 3,5"
6,selObject_44707315,Erstbezug-4-Zi.-Dachgeschosswohnung mit Balkon u. 2...,"['44,39', 'km', '•', 'Dachgeschosswohnung', '•', 'Moosburg', 'Moosburg']",[],Miete zzgl. NK 1.100 €,Wohnfläche ca. 86 m²,Zi. 4
7,selObject_44827918,Stadtwohnung,"['44,47', 'km', '•', 'Wohnung', '•', 'Rosenheim', 'Innenstadt']","['Balkon', 'EBK']",Miete zzgl. NK 900 €,Wohnfläche ca. 86 m²,Zi. 2
8,selObject_42651795,Zweigeschossige Vierzimmerwohnung im Niedrigenergiehau...,"['44,48', 'km', '•', 'Wohnung', '•', 'Moosburg', 'Moosburg']",[],Miete zzgl. NK 1.160 €,Wohnfläche ca. 126 m²,Zi. 4
9,selObject_44224502,Traumlage mit Traumblick! Exklusives Dachgeschoss Loft...,"['44,51', 'km', '•', 'Dachgeschosswohnung', '•', 'Stephanskirchen', 'Höhensteig']",['EBK'],Miete zzgl. NK 1.250 €,Wohnfläche ca. 110 m²,Zi. 2
10,selObject_44956909,Neuwertige 2ZKB Wohnung mit Balkon & Gartennutzung in...,"['44,52', 'km', '•', 'Wohnung', '•', 'Taufkirchen', 'Moosen']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 480 €,Wohnfläche ca. 47 m²,Zi. 2
11,selObject_44855557,"Gepflegte teilmöblierte 2,5 Zimmerwohnung in Moorenwei...","['44,76', 'km', '•', 'Wohnung', '•', 'Moorenweis', 'Moorenweis']","['Balkon', 'EBK']",Miete zzgl. NK 795 €,Wohnfläche ca. 63 m²,"Zi. 2,5"
12,selObject_44721848,Wohntraum in der Rosenheimer Innenstadt - großzügige...,"['44,79', 'km', '•', 'Etagenwohnung', '•', 'Rosenheim', 'Innenstadt']",['Balkon'],Miete zzgl. NK 1.500 €,Wohnfläche ca. 160 m²,"Zi. 3,5"
13,selObject_44965280,NEU Große helle 3 Zimmer Wohnung zu vermieten,"['44,84', 'km', '•', 'Etagenwohnung', '•', 'Rosenheim', 'Pang']","['NEU', 'NEU']",Miete zzgl. NK 1.275 €,Wohnfläche ca. 140 m²,Zi. 3
14,selObject_44869979,Servus Dahoam in Schliersee! A bayrisches Lebensgfui....,"['45,04', 'km', '•', 'Etagenwohnung', '•', 'Schliersee', 'Schliersee']",['Balkon'],Miete zzgl. NK 980 €,Wohnfläche ca. 60 m²,Zi. 2
15,selObject_45009176,NEU Wohnung zur Miete in Rosenheim Happing,"['45,51', 'km', '•', 'Wohnung', '•', 'Rosenheim', 'Happing']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 740 €,Wohnfläche ca. 68 m²,Zi. 2
