,id,title,bullets,tags,price,area,rooms
0,selObject_44943067,***STUDENTEN WILLKOMMEN!! TOP-OBJEKT!! in rustikalem...,"['Etagenwohnung', '•', 'München', 'Trudering-Riem']","['Balkon', 'EBK']",Miete zzgl. NK 2.300 €,Wohnfläche ca. 125 m²,"Zi. 5,5"
1,selObject_44914477,Hochwertig möblierte 3-Zi Wohnung mit Balkon,"['Apartment', '•', 'München', 'Au-Haidhausen']","['Balkon', 'EBK']",Miete zzgl. NK 2.300 €,Wohnfläche ca. 75 m²,Zi. 3
2,selObject_44256762,Altes Sendling am Valleypark - Neubau/Erstbezug - 3...,"['Etagenwohnung', '•', 'München', 'Sendling']",['Balkon'],Miete zzgl. NK 2.300 €,Wohnfläche ca. 101 m²,Zi. 3
3,selObject_44829726,Kultiges offenes Apartment mit Homeoffice Bereich und...,"['Dachgeschosswohnung', '•', 'München', 'Altstadt-Lehel']","['Balkon', 'EBK']",Miete zzgl. NK 2.300 €,Wohnfläche ca. 85 m²,Zi. 3
4,selObject_45000234,NEU Hochwertiger 4-Zimmer-Dachterrassen-Traum in Neuaubing,"['Maisonette', '•', 'München', 'Aubing-Lochhausen-Langwied']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 2.340 €,Wohnfläche ca. 103 m²,"Zi. 4,5"
5,selObject_44802621,Möbliert: Exklusive 2-Zimmer Wohnung in Schwabing,"['Wohnung', '•', 'München', 'Schwabing-West']",['Balkon'],Miete zzgl. NK 2.360 €,Wohnfläche ca. 70 m²,Zi. 2
6,selObject_45002048,NEU Möbliert: Exklusiv möblierte 3-Zimmer Wohnung,"['Wohnung', '•', 'München', 'Maxvorstadt']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 2.360 €,Wohnfläche ca. 75 m²,Zi. 3
7,selObject_44967163,NEU WALSER: Phantastische 3-Zimmer-Terrassenwohnung direkt...,"['Erdgeschosswohnung', '•', 'München', 'Untergiesing-Harlaching']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 2.360 €,Wohnfläche ca. 86 m²,Zi. 3
8,selObject_44956205,Einmaliger Panoramablick: Exkl.Galerie-DG-Whg- Nr. 37:...,"['Dachgeschosswohnung', '•', 'München', 'Trudering-Riem']",['EBK'],Miete zzgl. NK 2.365 €,Wohnfläche ca. 126 m²,Zi. 4
9,selObject_44726392,4-Zimmer Altbauwohnung am Nymphenburger-Schloss,"['Etagenwohnung', '•', 'München', 'Neuhausen-Nymphenburg']",['EBK'],Miete zzgl. NK 2.379 €,Wohnfläche ca. 121 m²,Zi. 4
10,selObject_44849789,Möbliert: Zwischen Viktualienmarkt und Isartor in urba...,"['Wohnung', '•', 'München', 'Altstadt-Lehel']",['Balkon'],Miete zzgl. NK 2.384 €,Wohnfläche ca. 100 m²,Zi. 3
11,selObject_44681931,"4-Zimmer-Wohnung mit Balkon, bezugsfertig ab sofort","['Maisonette', '•', 'München', 'Ramersdorf-Perlach']","['Balkon', 'Garten']",Miete zzgl. NK 2.400 €,Wohnfläche ca. 135 m²,Zi. 4
12,selObject_44890689,Exzellenz hat ein Zuhause -Stadtwohnung in Haidhausen,"['Etagenwohnung', '•', 'München', 'Au-Haidhausen']",['EBK'],Miete zzgl. NK 2.400 €,Wohnfläche ca. 99 m²,Zi. 3
13,selObject_44634001,Ruhige Altbauwohnung zwischen Stachus und Marienplatz,"['Kein', 'Bild']",['EBK'],Miete inkl. NK 2.400 €,Wohnfläche ca. 80 m²,"Zi. 2,5"
14,selObject_44372270,Möbliert: Hochwertig ausgestattet - direkt am Olympiap...,"['Wohnung', '•', 'München', 'Milbertshofen-Am', 'Hart']",['Balkon'],Miete zzgl. NK 2.400 €,Wohnfläche ca. 90 m²,Zi. 3
15,selObject_44981901,NEU Möbliert: Familienwohnung in guter Wohnlage,"['Wohnung', '•', 'München', 'Hadern']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 2.400 €,Wohnfläche ca. 112 m²,Zi. 4
16,selObject_44901669,Möbliert: Erstbezug nach Renovierung in Bestlage,"['Wohnung', '•', 'München', 'Maxvorstadt']",['Balkon'],Miete zzgl. NK 2.400 €,Wohnfläche ca. 104 m²,Zi. 3
17,selObject_45017294,NEU HELL UND MODERN IN BESTLAGE NAHE ENGLISCHEM GARTEN,"['Maisonette', '•', 'München', 'Schwabing-West']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 2.400 €,Wohnfläche ca. 95 m²,Zi. 2
18,selObject_44830304,Neuwertige 3-Zi-Gartenwohnung mit EBK und 2 Hobbyräume...,"['Erdgeschosswohnung', '•', 'München', 'Ramersdorf-Perlach']","['Garten', 'EBK']",Miete zzgl. NK 2.425 €,Wohnfläche ca. 129 m²,Zi. 3
19,selObject_44661452,+++ Blick bis zu den Alpen +++ 3 m hohe Räume +++ 28...,"['Dachgeschosswohnung', '•', 'München', 'Laim']",[],Miete zzgl. NK 2.425 €,Wohnfläche ca. 108 m²,Zi. 4
20,selObject_43670183,Großzügige 4 Zimmer Wohnung in Schwabing mit gewerblic...,"['Erdgeschosswohnung', '•', 'München', 'Schwabing-West']",['EBK'],Miete zzgl. NK 2.450 €,Wohnfläche ca. 125 m²,Zi. 4
21,selObject_44969491,NEU Altes Sendling am Valleypark - Neubau/Erstbezug - 4...,"['Etagenwohnung', '•', 'München', 'Sendling']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 2.490 €,Wohnfläche ca. 110 m²,Zi. 4
22,selObject_44552139,München! Traumhafte 4-Zimmer-Wohnung in München Schwab...,"['Etagenwohnung', '•', 'München', 'Milbertshofen-Am', 'Hart']","['Balkon', 'EBK']",Miete zzgl. NK 2.500 €,Wohnfläche ca. 98 m²,Zi. 4
23,selObject_44969682,NEU München! Traumhafte 4-Zimmer-Wohnung in München Schwab...,"['Etagenwohnung', '•', 'München', 'Milbertshofen-Am', 'Hart']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 2.500 €,Wohnfläche ca. 98 m²,Zi. 4
24,selObject_44967959,NEU Bogenhausen - Loftwohnung ruhig und modern,"['Etagenwohnung', '•', 'München', 'Bogenhausen']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 2.500 €,Wohnfläche ca. 100 m²,Zi. 3
25,selObject_44637788,Stadthaus in zentraler Premiumlage am Rotkreuzplatz,"['Maisonette', '•', 'München', 'Neuhausen-Nymphenburg']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 2.500 €,Wohnfläche ca. 104 m²,Zi. 4
26,selObject_43988633,Möbliert: Herzogparksuiten | Außergewöhnlicher Wohngen...,"['Wohnung', '•', 'München']",[],Miete zzgl. NK 2.520 €,Wohnfläche ca. 71 m²,"Zi. 1,5"
