,id,title,bullets,tags,price,area,rooms
0,selObject_42501559,Großes möbliertes 1-Zimmer-Apartment All-Inclusive mit...,"['5,99', 'km', '•', 'Apartment', '•', 'Neubiberg', 'Unterbiberg']",['EBK'],Miete zzgl. NK 1.049 €,Wohnfläche ca. 30 m²,Zi. 1
1,selObject_44968642,"NEU Exklusives, hochwertiges Penthouse für höchste Ansprüc...","['6,23', 'km', '•', 'Penthouse', '•', 'Vaterstetten']","['NEU', 'NEU']",Miete zzgl. NK 1.650 €,Wohnfläche ca. 95 m²,Zi. 3
2,selObject_44948131,"2-Zimmer-Wohnung in Ottobrunn, renoviert und gepflegt,...","['6,34', 'km', '•', 'Wohnung', '•', 'Ottobrunn', 'Ottobrunn']","['Balkon', 'EBK']",Miete zzgl. NK 1.020 €,Wohnfläche ca. 68 m²,Zi. 2
3,selObject_45015675,"NEU 2 Zimmer auf 57 m² Wfl., hier fühlen Sie sich sofort...","['6,36', 'km', '•', 'Wohnung', '•', 'Ottobrunn', 'Ottobrunn']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 1.150 €,Wohnfläche ca. 57 m²,Zi. 2
4,selObject_44765060,Lebensqualität in Vaterstetten genießen ! Schicke 3-Zi...,"['6,39', 'km', '•', 'Dachgeschosswohnung', '•', 'Vaterstetten']",[],Miete zzgl. NK 1.300 €,Wohnfläche ca. 79 m²,Zi. 3
5,selObject_44809909,Ottobrunn: Kleines Raumwunder im Grünen,"['6,39', 'km', '•', 'Etagenwohnung', '•', 'Ottobrunn', 'Ottobrunn']",['EBK'],Miete zzgl. NK 420 €,Wohnfläche ca. 19 m²,Zi. 1
6,selObject_44748450,Ruhig gelegene 2-Zimmer-Wohnung mit sonnigem Südwestba...,"['6,5', 'km', '•', 'Etagenwohnung', '•', 'Aschheim', 'Aschheim']","['Balkon', 'EBK']",Miete zzgl. NK 990 €,Wohnfläche ca. 65 m²,Zi. 2
7,selObject_44922767,Moderne 2-Zimmer-Gartenwohnung,"['6,52', 'km', '•', 'Wohnung', '•', 'Vaterstetten']","['Garten', 'EBK']",Miete zzgl. NK 908 €,Wohnfläche ca. 58 m²,Zi. 2
8,selObject_44933412,Schöne 2-Zimmer-Dachgeschosswohnung mit Balkon und EBK...,"['6,62', 'km', '•', 'Wohnung', '•', 'Vaterstetten']","['Balkon', 'EBK']",Miete zzgl. NK 795 €,Wohnfläche ca. 50 m²,Zi. 2
9,selObject_44979454,NEU Schick und modern mit herrlich sonniger Dachterrasse!...,"['6,7', 'km', '•', 'Dachgeschosswohnung', '•', 'Vaterstetten']","['NEU', 'NEU']",Miete zzgl. NK 1.540 €,Wohnfläche ca. 91 m²,Zi. 3
