,id,title,bullets,tags,price,area,rooms
0,selObject_44881985,"Möbliert: Möblierte 1,5-Zi-Wohnung mit idealer Raumauf...","['Wohnung', '•', 'München', 'Milbertshofen-Am', 'Hart']",['Balkon'],Miete zzgl. NK 1.040 €,Wohnfläche ca. 48 m²,"Zi. 1,5"
1,selObject_44863400,"Komplettsanierte, helle 3-Zimmer-Wohnung in Forstenrie...","['Etagenwohnung', '•', 'München', 'Thalk.Obersendl.-Forsten-Fürstenr.-Solln']",['Balkon'],Miete zzgl. NK 1.040 €,Wohnfläche ca. 68 m²,Zi. 3
2,selObject_44704375,Möbliert: Elegant möblierte Wohnung mit Balkon,"['Wohnung', '•', 'München', 'Neuhausen-Nymphenburg']",['Balkon'],Miete zzgl. NK 1.040 €,Wohnfläche ca. 34 m²,Zi. 1
3,selObject_44934903,"Königinstr. , kurzer Fußweg zur Uni, Eingang Engl....","['Apartment', '•', 'München', 'Maxvorstadt']",[],Miete zzgl. NK 1.040 €,Wohnfläche ca. 40 m²,Zi. 1
4,selObject_44747486,Möblierter Wohntraum am Rosenheimer Platz!,"['Etagenwohnung', '•', 'München', 'Au-Haidhausen']","['Balkon', 'EBK']","Miete zzgl. NK 1.041,73 €",Wohnfläche ca. 29 m²,Zi. 1
5,selObject_44976406,"NEU Bestes Schwabing, hochw. App., Designküche, Eichenpark...","['Etagenwohnung', '•', 'München']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 1.045 €,Wohnfläche ca. 38 m²,Zi. 1
6,selObject_44439129,Erstbezug: Hochwertige Wohnung mit Alpenblick in moder...,"['Etagenwohnung', '•', 'München', 'Aubing-Lochhausen-Langwied']",['Balkon'],Miete zzgl. NK 1.049 €,Wohnfläche ca. 42 m²,Zi. 2
7,selObject_38267633,schickes Appartement in Bogenhausen Nähe Englischer ...,"['Apartment', '•', 'München', 'Bogenhausen']","['Balkon', 'Garten']",Miete zzgl. NK 1.050 €,Wohnfläche ca. 45 m²,Zi. 1
8,selObject_44734458,Top sanierte 2 Zimmerwohnung mit Balkon und neuen Bad,"['Etagenwohnung', '•', 'München', 'Bogenhausen']",['Balkon'],Miete zzgl. NK 1.050 €,Wohnfläche ca. 55 m²,Zi. 2
9,selObject_44830585,Kleines möbliertes City-tapartment im Lehel,"['Wohnung', '•', 'München', 'Altstadt-Lehel']",[],Miete zzgl. NK 1.050 €,Wohnfläche ca. 21 m²,Zi. 1
10,selObject_28528181,"1,5 Zimmer Wohnung im zentralen Schwabing am Hohenzo...","['Etagenwohnung', '•', 'München', 'Schwabing-West']","['Balkon', 'EBK']",Miete zzgl. NK 1.050 €,Wohnfläche ca. 45 m²,Zi. 2
11,selObject_44976817,NEU Hochwertig möblierte Gartenwohnung im italienischen...,"['Wohnung', '•', 'München', 'Ramersdorf-Perlach']","['NEU', 'NEU', 'Garten', 'EBK']",Miete zzgl. NK 1.050 €,Wohnfläche ca. 51 m²,Zi. 2
12,selObject_44987254,NEU Renovierte Wohnung im 2. Obergeschoss mit Balkon,"['Kein', 'Bild']","['NEU', 'NEU', 'Balkon', 'Garten']",Miete inkl. NK 1.050 €,Wohnfläche ca. 92 m²,"Zi. 1,5"
13,selObject_45008488,"NEU Perfekt aufgeteilt: 3-Zimmer Wohnung in Milbertshofen,...","['Wohnung', '•', 'München', 'Milbertshofen-Am', 'Hart']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 1.050 €,Wohnfläche ca. 60 m²,Zi. 3
14,selObject_44978240,NEU Wohnen auf zwei Ebenen in einem Top ausgestatteten...,"['Dachgeschosswohnung', '•', 'München', 'Schwabing-West']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 1.050 €,Wohnfläche ca. 37 m²,Zi. 1
15,selObject_44720856,1 A - Lage Nähe Frauenkirche - Thalkirchner Straße,"['Wohnung', '•', 'München', 'Ludwigsvorstadt-Isarvorstadt']",['EBK'],Miete zzgl. NK 1.050 €,Wohnfläche ca. 26 m²,Zi. 1
16,selObject_44798459,1 A - Lage - Thalkirchner Straße ISARVORSTADT,"['Wohnung', '•', 'München', 'Ludwigsvorstadt-Isarvorstadt']",['EBK'],Miete zzgl. NK 1.050 €,Wohnfläche ca. 26 m²,Zi. 1
