,id,title,bullets,tags,price,area,rooms
0,selObject_44963672,Möbliert: Helles Apartment in Giesing mit Balkon,"['Wohnung', '•', 'München', 'Obergiesing']",['Balkon'],Miete zzgl. NK 872 €,Wohnfläche ca. 33 m²,Zi. 1
1,selObject_44992556,NEU Möbliert: Balkonwohnung in der Nähe vom Ostbahnhof,"['Wohnung', '•', 'München', 'Au-Haidhausen']","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 872 €,Wohnfläche ca. 33 m²,Zi. 1
2,selObject_44849812,Möbliert: Absolut ruhig gelegenes Apartment mit Balkon,"['Wohnung', '•', 'München', 'Bogenhausen']",['Balkon'],Miete zzgl. NK 880 €,Wohnfläche ca. 33 m²,Zi. 1
3,selObject_44963652,Möbliert: Sehr gute Wohnlage in der Parktstadt Bogenha...,"['Wohnung', '•', 'München', 'Bogenhausen']",['Balkon'],Miete zzgl. NK 880 €,Wohnfläche ca. 24 m²,Zi. 1
4,selObject_44359196,Möbliert: Schöne möblierte Wohnung in Moosach,"['Wohnung', '•', 'München', 'Moosach']",['Balkon'],Miete zzgl. NK 880 €,Wohnfläche ca. 30 m²,Zi. 1
5,selObject_44230321,Möbliert: Möblierte Wohnung in Milbertshofen,"['Wohnung', '•', 'München', 'Milbertshofen-Am', 'Hart']",['Balkon'],Miete zzgl. NK 880 €,Wohnfläche ca. 27 m²,Zi. 1
6,selObject_44693941,Möbliert: Schick möblierte Wohnung im Arabellapark,"['Wohnung', '•', 'München', 'Bogenhausen']",['Balkon'],Miete zzgl. NK 880 €,Wohnfläche ca. 29 m²,Zi. 1
7,selObject_44881949,Möbliert: Helles Apartment mit Dachterrasse,"['Wohnung', '•', 'München', 'Ramersdorf-Perlach']",['Balkon'],Miete zzgl. NK 880 €,Wohnfläche ca. 25 m²,Zi. 1
8,selObject_44981877,NEU Möbliert: Dachgeschosswohnung in Riem,"['Wohnung', '•', 'München', 'Trudering-Riem']","['NEU', 'NEU', 'Garten']",Miete zzgl. NK 880 €,Wohnfläche ca. 26 m²,Zi. 1
9,selObject_45002082,NEU Möbliert: Modern möbliert und Dachterrassenpool im...,"['Wohnung', '•', 'München', 'Sendling-Westpark']","['NEU', 'NEU']",Miete zzgl. NK 880 €,Wohnfläche ca. 38 m²,Zi. 1
10,selObject_44980441,NEU Renovierte 1-Zimmer-Dachterrassen-Wohnung in Schwabing...,"['Dachgeschosswohnung', '•', 'München', 'Milbertshofen-Am', 'Hart']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 889 €,Wohnfläche ca. 48 m²,Zi. 1
11,selObject_44890398,Große 1-Zimmer-Garten-Wohnung mit Garage im Bauernhaus...,"['Erdgeschosswohnung', '•', 'München', 'Pasing-Obermenzing']","['Garten', 'EBK']",Miete zzgl. NK 890 €,Wohnfläche ca. 46 m²,Zi. 1
12,selObject_45003623,NEU Renoviertes Apartment mit ruhigen Balkon und neuer EBK...,"['Etagenwohnung', '•', 'München', 'Schwabing-Freimann']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 890 €,Wohnfläche ca. 30 m²,Zi. 1
13,selObject_44940644,***City Apartment am Olympiapark***Möbliert mit Küche...,"['Dachgeschosswohnung', '•', 'München', 'Moosach']",['EBK'],Miete zzgl. NK 890 €,Wohnfläche ca. 29 m²,Zi. 1
14,selObject_37273792,Businessapartment - Wohnen besser als im Hotel,"['Wohnung', '•', 'München', 'Schwabing-West']",['EBK'],Miete zzgl. NK 890 €,Wohnfläche ca. 28 m²,Zi. 1
15,selObject_44479715,"Neubau - Erstbezug, direkt am Pasinger Bahnhof","['Wohnung', '•', 'München', 'Pasing-Obermenzing']",['Garten'],Miete zzgl. NK 890 €,Wohnfläche ca. 37 m²,Zi. 1
16,selObject_45012344,"NEU Möblierte sehr schöne, sonnige 1,5 Zimmer- Singlewohnu...","['Wohnung', '•', 'München', 'Trudering-Riem']","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 895 €,Wohnfläche ca. 43 m²,"Zi. 1,5"
17,selObject_45014470,"NEU Renoviertes, modernes Single Apartment in Top Lage","['Apartment', '•', 'München', 'Sendling']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 895 €,Wohnfläche ca. 30 m²,Zi. 1
18,selObject_44986249,NEU Neubau / Möbilierte 1-Zimmer-Wohnung mit Balkon,"['Apartment', '•', 'München', 'Ramersdorf-Perlach']","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 895 €,Wohnfläche ca. 28 m²,Zi. 1
19,selObject_44847129,Schöne 2-Zimmer-Erdgeschoss-Wohnung in Neuhausen,"['Erdgeschosswohnung', '•', 'München', 'Neuhausen-Nymphenburg']",['EBK'],Miete zzgl. NK 898 €,Wohnfläche ca. 54 m²,Zi. 2
20,selObject_44376253,Modernes möbliertes 1-Zimmer-Apartment mit Balkon,"['Wohnung', '•', 'München', 'Schwabing-Freimann']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 900 €,Wohnfläche ca. 25 m²,Zi. 1
21,selObject_44847318,Möbliertes 1-Zimmer-Apartment mit West-Balkon,"['Wohnung', '•', 'München', 'Schwabing-Freimann']","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 900 €,Wohnfläche ca. 38 m²,Zi. 1
22,selObject_44920606,Erstbezug: Schöne 2-Zimmer-Wohnung mit Loggia in Pasin...,"['Apartment', '•', 'München', 'Aubing-Lochhausen-Langwied']",['Balkon'],Miete zzgl. NK 900 €,Wohnfläche ca. 45 m²,Zi. 2
23,selObject_44934931,Top saniertes u. möbliertes 1-Zimmer-Appartement,"['Apartment', '•', 'München', 'Milbertshofen-Am', 'Hart']","['Balkon', 'EBK']",Miete zzgl. NK 900 €,Wohnfläche ca. 33 m²,Zi. 1
24,selObject_44575167,Modern ausgestattete 1-Zimmerwohnung,"['Etagenwohnung', '•', 'München', 'Laim']","['Balkon', 'EBK']",Miete zzgl. NK 900 €,Wohnfläche ca. 30 m²,Zi. 1
25,selObject_44883821,1 Zimmerwohnung in der Stadt nahe LMU,"['Etagenwohnung', '•', 'München', 'Maxvorstadt']",[],Miete zzgl. NK 900 €,Wohnfläche ca. 22 m²,Zi. 1
26,selObject_44872582,Möbliertes 1-Zimmer-Apartment in zentraler Lage in...,"['Etagenwohnung', '•', 'München', 'Neuhausen-Nymphenburg']",['EBK'],Miete zzgl. NK 910 €,Wohnfläche ca. 24 m²,Zi. 1
