,id,title,bullets,tags,price,area,rooms,page,state
0,selObject_44726912,**Frisch saniert und Balkon - Was will man mehr?**,"['Wohnung', '•', 'Elsterwerda', 'Elsterwerda']",['Balkon'],Miete zzgl. NK 262 €,Wohnfläche ca. 49 m²,Zi. 2,23,12
1,selObject_44726356,große 1-Raumwohnung im Stadtkern,"['Dachgeschosswohnung', '•', 'Finsterwalde', 'Finsterwalde']",[],Miete zzgl. NK 301 €,Wohnfläche ca. 61 m²,Zi. 1,23,12
2,selObject_44725225,Klein aber fein,"['Etagenwohnung', '•', 'Brandenburg', 'Görden']",[],Miete zzgl. NK 240 €,Wohnfläche ca. 34 m²,Zi. 1,23,12
3,selObject_44725216,Wohnung sucht Mieter,"['Souterrainwohnung', '•', 'Brandenburg', 'Hohenstücken']",['Balkon'],Miete zzgl. NK 225 €,Wohnfläche ca. 34 m²,Zi. 1,23,12
4,selObject_44725215,Sie wollen Miete sparen & fit bleiben ?,"['Etagenwohnung', '•', 'Brandenburg', 'Hohenstücken']",[],Miete zzgl. NK 200 €,Wohnfläche ca. 32 m²,Zi. 1,23,12
5,selObject_44725168,Gemütliche EG Wohnung in Oderberg,"['Wohnung', '•', 'Oderberg']",[],Miete zzgl. NK 217 €,Wohnfläche ca. 40 m²,Zi. 1,23,12
6,selObject_44725055,Kirchhain - schöne 2-Raum-Wohnung am Markt + Balkon,"['Etagenwohnung', '•', 'Doberlug-Kirchhain', 'Doberlug-Kirchhain']",['Balkon'],Miete zzgl. NK 360 €,Wohnfläche ca. 72 m²,Zi. 2,23,12
7,selObject_44723400,"210,00 Euro warm - 1 Zimmer mit EBK in Karstädt","['Erdgeschosswohnung', '•', 'Karstädt', 'Karstädt']","['Garten', 'EBK']",Miete zzgl. NK 150 €,Wohnfläche ca. 25 m²,Zi. 1,23,12
8,selObject_44720295,ERSTBEZUG NACH SANIERUNG - helle 2-Zi-Whg. mit EBK ab...,"['Etagenwohnung', '•', 'Brandenburg', 'Neustadt']","['Balkon', 'EBK']",Miete zzgl. NK 490 €,Wohnfläche ca. 49 m²,Zi. 2,23,12
9,selObject_44720275,ERSTBEZUG NACH SANIERUNG - helle 2-Zi-DG-Whg. mit EBK...,"['Dachgeschosswohnung', '•', 'Brandenburg', 'Neustadt']","['Balkon', 'EBK']",Miete zzgl. NK 520 €,Wohnfläche ca. 50 m²,Zi. 2,23,12
10,selObject_44720238,ERSTBEZUG NACH SANIERUNG - helle 2-Zi-Whg. mit EBK ab...,"['Apartment', '•', 'Brandenburg', 'Neustadt']",['EBK'],Miete zzgl. NK 490 €,Wohnfläche ca. 49 m²,Zi. 2,23,12
11,selObject_44720223,ERSTBEZUG NACH SANIERUNG - helle 2-Zi-Whg. mit EBK ab...,"['Etagenwohnung', '•', 'Brandenburg', 'Neustadt']",['EBK'],Miete zzgl. NK 450 €,Wohnfläche ca. 48 m²,Zi. 2,23,12
