,id,title,bullets,tags,price,area,rooms,page,state
0,selObject_44724176,Tolle 3 ZKB mit Balkon in Trier Euren... Parkettboden...,"['Etagenwohnung', '•', 'Trier', 'Euren']","['Balkon', 'EBK']",Miete zzgl. NK 745 €,Wohnfläche ca. 72 m²,Zi. 3,26,7
1,selObject_44724009,Neuwertige Maisonettewohnung in Montabaur,"['Maisonette', '•', 'Montabaur', 'Montabaur']",[],Miete zzgl. NK 820 €,Wohnfläche ca. 82 m²,Zi. 3,26,7
2,selObject_44722336,Kleines Häuschen mit 5 ZKB mit kleinem Hof - ohne Gart...,"['Etagenwohnung', '•', 'Frankenthal', 'Eppstein']",['Balkon'],Miete zzgl. NK 750 €,Wohnfläche ca. 110 m²,Zi. 5,26,7
3,selObject_44722300,"Betreutes Wohnen ""Am Klosterpark St. Paul"" - Neue...","['Erdgeschosswohnung', '•', 'Wittlich', 'Wengerohr']","['Balkon', 'EBK']",Miete zzgl. NK 896 €,Wohnfläche ca. 100 m²,Zi. 3,26,7
4,selObject_44720686,Exklusive Terrassenwohnung in Top-Lage in Deidesheim...,"['Erdgeschosswohnung', '•', 'Deidesheim']",['EBK'],Miete zzgl. NK 1.250 €,Wohnfläche ca. 89 m²,Zi. 3,26,7
5,selObject_44719979,Stylische Dachgeschosswohnung mitten in Schweich......,"['Dachgeschosswohnung', '•', 'Schweich', 'Schweich']",['EBK'],Miete zzgl. NK 580 €,Wohnfläche ca. 65 m²,Zi. 2,26,7
6,selObject_44713896,"Freundliche, sehr einladende 4-Zimmer-Wohnung in beste...","['Wohnung', '•', 'Pirmasens', 'Innenstadt']","['Balkon', 'EBK']",Miete zzgl. NK 650 €,Wohnfläche ca. 105 m²,Zi. 4,26,7
7,selObject_44712993,TR. Nähe Messepark: Neubau Erstbezug Apartment mit...,"['Apartment', '•', 'Trier', 'Trier-West-Pallien']","['Balkon', 'EBK']",Miete zzgl. NK 400 €,Wohnfläche ca. 30 m²,Zi. 1,26,7
8,selObject_44712041,Etagenwohnung als Studenten-WG zu vermieten! Als 3er...,"['Etagenwohnung', '•', 'Kaiserslautern', 'Innenstadt']","['Garten', 'EBK']",Miete zzgl. NK 1.000 €,Wohnfläche ca. 110 m²,Zi. 4,26,7
9,selObject_44711749,"Trier, Brückenstraße, sehr großzügige 3-Zimmer-Wohnung...","['Etagenwohnung', '•', 'Trier', 'Innenstadt']",[],Miete zzgl. NK 1.100 €,Wohnfläche ca. 134 m²,Zi. 3,26,7
