,id,title,bullets,tags,price,area,rooms,page,state
0,selObject_45037761,NEU Kleine Singlewohnung in Möckern,"[['Etagenwohnung', '•', 'Leipzig', 'Wahren']]","['NEU', 'NEU']","Miete zzgl. NK 210,26 €",Wohnfläche ca. 31 m²,Zi. 1,12,14
1,selObject_45037762,NEU Renovierte 2-Zimmerwohnung mit Balkon im ruhigen Norde...,"[['Etagenwohnung', '•', 'Leipzig', 'Grünau-Nord']]","['NEU', 'NEU', 'Balkon']","Miete zzgl. NK 290,65 €",Wohnfläche ca. 55 m²,Zi. 2,12,14
2,selObject_45037759,NEU Kleine Familienwohnung im Osten Leipzigs,"[['Etagenwohnung', '•', 'Leipzig', 'Sellerhausen-Stünz']]","['NEU', 'NEU']","Miete zzgl. NK 342,55 €",Wohnfläche ca. 59 m²,Zi. 3,12,14
3,selObject_45037758,NEU Studentenwohnen mitten in der City,"[['Etagenwohnung', '•', 'Leipzig', 'Zentrum-Südost']]","['NEU', 'NEU']","Miete zzgl. NK 249,60 €",Wohnfläche ca. 25 m²,Zi. 1,12,14
4,selObject_45037757,NEU Hübsche 3-Zimmerwohnung in Mockau,"[['Etagenwohnung', '•', 'Leipzig', 'Mockau-Nord']]","['NEU', 'NEU', 'Balkon']","Miete zzgl. NK 361,89 €",Wohnfläche ca. 58 m²,Zi. 3,12,14
5,selObject_45037756,NEU Wohnung in Leipzig,"[['Etagenwohnung', '•', 'Leipzig', 'Zentrum-Südost']]","['NEU', 'NEU']","Miete zzgl. NK 249,60 €",Wohnfläche ca. 25 m²,Zi. 1,12,14
6,selObject_45037754,NEU Großzügige 1 Raumwohnung mit Balkon,"[['Etagenwohnung', '•', 'Leipzig', 'Südvorstadt']]","['NEU', 'NEU', 'Balkon']","Miete zzgl. NK 290,01 €",Wohnfläche ca. 41 m²,Zi. 1,12,14
7,selObject_45037751,NEU Schicke Singelwohnung mit Dusche,"[['Etagenwohnung', '•', 'Leipzig', 'Mockau-Nord']]","['NEU', 'NEU']","Miete zzgl. NK 285,08 €",Wohnfläche ca. 46 m²,Zi. 2,12,14
8,selObject_45037750,NEU Schike Single Wohnung in Möckern,"[['Etagenwohnung', '•', 'Leipzig', 'Möckern']]","['NEU', 'NEU']","Miete zzgl. NK 214,47 €",Wohnfläche ca. 32 m²,Zi. 1,12,14
9,selObject_45037749,NEU Schicke Wohnung in Sellerhausen,"[['Etagenwohnung', '•', 'Leipzig', 'Sellerhausen-Stünz']]","['NEU', 'NEU']","Miete zzgl. NK 342,55 €",Wohnfläche ca. 59 m²,Zi. 3,12,14
10,selObject_45037725,NEU Wohlfühlglück in Erstbezug!,"[['Wohnung', '•', 'Frankenberg', 'Frankenberg']]","['NEU', 'NEU', 'Balkon']",Miete zzgl. NK 581 €,Wohnfläche ca. 116 m²,Zi. 4,12,14
11,selObject_45037554,NEU Für´s Wohlfühlen gemacht!,"[['Wohnung', '•', 'Hainichen', 'Hainichen']]","['NEU', 'NEU', 'Balkon', 'EBK']",Miete zzgl. NK 270 €,Wohnfläche ca. 55 m²,Zi. 2,12,14
12,selObject_45037524,NEU Einziehen und wohlfühlen! 3-Zimmer-Wohnung mit EBK zu...,"[['Maisonette', '•', 'Naunhof', 'Naunhof']]","['NEU', 'NEU', 'EBK']",Miete zzgl. NK 968 €,Wohnfläche ca. 110 m²,Zi. 3,12,14
