,id,title,bullets,tags,price,area,rooms,page,state
0,selObject_44299766,WELLNESS-LOFT in Gablenz,"[['Etagenwohnung', '•', 'Chemnitz', 'Gablenz']]",[],"Miete zzgl. NK 276,66 €",Wohnfläche ca. 46 m²,Zi. 2,288,14
1,selObject_44299747,Renovierte ruhige 1 Raum Wohnung in Auerbach zu vermie...,"[['Erdgeschosswohnung', '•', 'Auerbach', 'Sorga']]",['Balkon'],Miete zzgl. NK 275 €,Wohnfläche ca. 50 m²,Zi. 1,288,14
2,selObject_44299566,IDEAL - kleine 2-Raum Wohnung mit Einbauküche und Balk...,"[['Etagenwohnung', '•', 'Plauen', 'Südvorstadt']]","['Balkon', 'Garten', 'EBK']","Miete zzgl. NK 196,50 €",Wohnfläche ca. 44 m²,Zi. 2,288,14
3,selObject_44299538,2-Zi-Wohnung neben der Mensa,"[['Wohnung', '•', 'Mittweida', 'Mittweida']]",['EBK'],Miete zzgl. NK 360 €,Wohnfläche ca. 55 m²,Zi. 2,288,14
4,selObject_44299505,IDEAL - kleine 1-Raum Wohnung mit guter Verkehrsanbind...,"[['Erdgeschosswohnung', '•', 'Plauen', 'Reusa']]","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 190 €,Wohnfläche ca. 32 m²,Zi. 1,288,14
5,selObject_44299474,Schnucklig Wohnen mit Terrasse! Der Sommer kann kommen...,"[['Wohnung', '•', 'Frankenberg', 'Frankenberg']]",[],Miete zzgl. NK 295 €,Wohnfläche ca. 49 m²,Zi. 2,288,14
6,selObject_44299458,SCHICKE SOUTERRAIN WOHNUNG IN BESTER LAGE VON RADEBEUL...,"[['Souterrainwohnung', '•', 'Radebeul']]",[],Miete zzgl. NK 730 €,Wohnfläche ca. 88 m²,Zi. 2,288,14
7,selObject_44299394,!! großzügige 3-Raum-Wohnung mit Aufzug und Laminat in...,"[['Wohnung', '•', 'Chemnitz', 'Sonnenberg']]",[],Miete zzgl. NK 400 €,Wohnfläche ca. 81 m²,Zi. 3,288,14
8,selObject_44299361,"Traumhaftes Wohnen - Elternbad und Kinderbad, Wandheiz...","[['Etagenwohnung', '•', 'Frankenberg', 'Frankenberg']]","['Balkon', 'Garten', 'EBK']",Miete zzgl. NK 900 €,Wohnfläche ca. 135 m²,Zi. 5,288,14
9,selObject_44299142,NEU: Werden Sie zum Leipziger,"[['Etagenwohnung', '•', 'Leipzig', 'Neustadt-Neuschönefeld']]","['Balkon', 'EBK']","Miete zzgl. NK 709,20 €",Wohnfläche ca. 59 m²,Zi. 2,288,14
